person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,loan_status,rate_deviation
70000,RENT,3.0,HOMEIMPROVEMENT,B,12000,9.91,0.17,N,0,-1.124732843137254
130000,MORTGAGE,7.0,EDUCATION,A,24000,7.49,0.18,N,0,0.15482415173465558
62400,OWN,0.0,DEBTCONSOLIDATION,D,5000,15.31,0.08,Y,1,-0.09459872864521124
150000,RENT,6.0,VENTURE,A,12000,7.9,0.08,N,0,0.5648241517346557
50000,MORTGAGE,7.0,MEDICAL,B,9600,10.37,0.19,N,0,-0.664732843137255
32000,RENT,1.0,HOMEIMPROVEMENT,E,5000,16.45,0.16,N,1,-0.48096134786917943
42000,RENT,1.0,DEBTCONSOLIDATION,A,7800,7.88,0.17,N,0,0.5448241517346553
47000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,25000,7.9,0.53,N,0,0.5648241517346557
80000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4975,6.03,0.06,N,0,-1.3051758482653444
78000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,1750,10.36,0.02,N,0,-0.6747328431372548
130000,RENT,6.0,MEDICAL,B,20000,10.37,0.15,N,0,-0.664732843137255
120000,MORTGAGE,15.0,HOMEIMPROVEMENT,B,12000,9.99,0.1,N,0,-1.044732843137254
38400,RENT,0.0,DEBTCONSOLIDATION,A,2200,9.32,0.06,N,0,1.9848241517346557
40000,MORTGAGE,3.0,PERSONAL,A,2000,6.62,0.05,N,0,-0.7151758482653445
36000,RENT,5.0,MEDICAL,A,5000,6.03,0.14,N,0,-1.3051758482653444
55000,RENT,7.0,HOMEIMPROVEMENT,A,11000,7.66,0.2,N,0,0.3248241517346555
35000,RENT,2.0,PERSONAL,A,6000,7.88,0.17,N,0,0.5448241517346553
50000,RENT,0.0,PERSONAL,C,13000,12.23,0.26,Y,0,-1.2803425154041328
96000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,20000,7.88,0.21,N,0,0.5448241517346553
26280,RENT,3.0,EDUCATION,D,4000,14.46,0.15,Y,0,-0.9445987286452109
30000,RENT,4.0,EDUCATION,A,6000,5.42,0.2,N,0,-1.9151758482653447
30000,RENT,2.0,PERSONAL,B,11500,10.39,0.38,N,1,-0.6447328431372537
70000,RENT,3.0,EDUCATION,D,2000,15.7,0.03,Y,0,0.29540127135478755
77000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,6000,10.99,0.08,N,0,-0.04473284313725401
40000,RENT,2.0,PERSONAL,D,6000,14.84,0.15,N,1,-0.5645987286452119
50000,RENT,0.0,VENTURE,C,5000,13.11,0.1,Y,0,-0.4003425154041338
70000,RENT,6.0,MEDICAL,C,18000,13.16,0.26,N,0,-0.3503425154041331
49000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,4000,7.75,0.08,N,0,0.41482415173465537
50004,MORTGAGE,2.0,EDUCATION,B,10000,10.65,0.2,N,0,-0.38473284313725387
57600,OWN,11.0,EDUCATION,A,9000,7.49,0.16,N,0,0.15482415173465558
77000,RENT,3.0,VENTURE,B,15000,11.36,0.19,N,0,0.3252671568627452
40000,RENT,1.0,EDUCATION,B,4000,9.99,0.1,N,0,-1.044732843137254
110000,RENT,2.0,EDUCATION,C,5000,13.48,0.04,Y,0,-0.030342515404132797
35000,MORTGAGE,5.0,MEDICAL,B,10000,10.36,0.29,N,0,-0.6747328431372548
50000,RENT,4.0,EDUCATION,A,8000,7.29,0.16,N,0,-0.0451758482653446
45000,RENT,6.0,DEBTCONSOLIDATION,A,9000,7.51,0.2,N,0,0.17482415173465515
145000,RENT,5.0,EDUCATION,D,14500,16.77,0.1,Y,0,1.3654012713547878
50000,RENT,4.0,EDUCATION,C,4800,14.65,0.1,Y,0,1.1396574845958671
95000,MORTGAGE,1.0,PERSONAL,C,10000,14.65,0.11,Y,0,1.1396574845958671
34000,RENT,0.0,EDUCATION,C,9900,12.99,0.29,Y,1,-0.520342515404133
66000,MORTGAGE,6.0,EDUCATION,A,4000,6.76,0.06,N,0,-0.5751758482653448
60000,RENT,0.0,EDUCATION,B,4000,12.21,0.07,N,0,1.1752671568627466
60000,RENT,2.0,MEDICAL,C,17000,12.99,0.28,Y,0,-0.520342515404133
72000,RENT,7.0,MEDICAL,B,21000,11.99,0.29,N,0,0.955267156862746
45000,RENT,3.0,MEDICAL,C,4000,13.8,0.09,Y,0,0.2896574845958675
110000,MORTGAGE,8.0,PERSONAL,A,8000,7.74,0.07,N,0,0.4048241517346556
60000,RENT,8.0,VENTURE,A,7200,7.29,0.12,N,0,-0.0451758482653446
40000,RENT,0.0,EDUCATION,C,5000,10.28,0.13,N,0,-3.230342515404134
50000,RENT,4.0,VENTURE,A,5000,7.49,0.1,N,0,0.15482415173465558
90000,MORTGAGE,6.0,VENTURE,A,6250,7.14,0.07,N,0,-0.19517584826534495
28800,RENT,3.0,MEDICAL,A,7000,6.92,0.24,N,0,-0.4151758482653447
72000,MORTGAGE,5.0,MEDICAL,B,6000,11.99,0.08,N,0,0.955267156862746
98000,MORTGAGE,6.0,VENTURE,B,25000,10.99,0.26,N,0,-0.04473284313725401
60000,RENT,6.0,PERSONAL,D,12000,15.2,0.2,N,0,-0.20459872864521245
24000,RENT,1.0,EDUCATION,C,4000,12.87,0.17,Y,1,-0.640342515404134
62000,RENT,5.0,PERSONAL,B,10000,10.99,0.16,N,0,-0.04473284313725401
85000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,10000,7.88,0.12,N,0,0.5448241517346553
33600,RENT,15.0,DEBTCONSOLIDATION,A,4800,7.14,0.14,N,0,-0.19517584826534495
33600,RENT,1.0,EDUCATION,B,10000,10.99,0.3,N,0,-0.04473284313725401
30000,RENT,0.0,EDUCATION,A,8000,8.9,0.27,N,0,1.5648241517346557
60000,MORTGAGE,11.0,PERSONAL,B,8000,10.65,0.13,N,0,-0.38473284313725387
28800,RENT,0.0,VENTURE,D,3250,17.49,0.11,N,1,2.0854012713547867
60000,OWN,9.0,HOMEIMPROVEMENT,C,14400,13.35,0.24,Y,0,-0.16034251540413358
26400,RENT,1.0,PERSONAL,A,1325,6.62,0.05,N,1,-0.7151758482653445
35000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,13075,7.29,0.37,N,0,-0.0451758482653446
90000,MORTGAGE,6.0,EDUCATION,C,5000,13.98,0.06,N,0,0.4696574845958672
80000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,11.26,0.13,N,0,0.22526715686274557
84000,MORTGAGE,2.0,VENTURE,B,25000,11.48,0.3,N,0,0.4452671568627462
75000,MORTGAGE,7.0,EDUCATION,A,16000,7.51,0.21,N,0,0.17482415173465515
36000,RENT,3.0,HOMEIMPROVEMENT,E,8000,17.14,0.22,N,1,0.20903865213082184
46450,RENT,5.0,EDUCATION,B,10000,10.62,0.22,N,0,-0.414732843137255
130000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,13000,13.11,0.11,Y,0,-0.4003425154041338
72000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,20000,13.22,0.28,N,0,-0.2903425154041326
85000,MORTGAGE,1.0,VENTURE,A,8000,6.92,0.09,N,0,-0.4151758482653447
80004,RENT,0.0,DEBTCONSOLIDATION,B,14500,10.75,0.18,N,0,-0.2847328431372542
85000,RENT,1.0,EDUCATION,B,10000,12.69,0.12,N,0,1.6552671568627453
100000,RENT,6.0,MEDICAL,A,12000,7.88,0.12,N,0,0.5448241517346553
52000,RENT,3.0,PERSONAL,C,10000,14.27,0.19,Y,0,0.7596574845958664
50000,MORTGAGE,4.0,PERSONAL,D,8000,15.65,0.16,N,0,0.24540127135478862
44004,RENT,2.0,MEDICAL,B,12000,9.63,0.27,N,0,-1.4047328431372534
75000,MORTGAGE,10.0,PERSONAL,A,6000,8.9,0.08,N,0,1.5648241517346557
14400,RENT,2.0,EDUCATION,D,3500,13.67,0.25,N,1,-1.7345987286452118
82600,MORTGAGE,4.0,PERSONAL,D,12000,14.91,0.14,Y,0,-0.4945987286452116
60000,RENT,11.0,VENTURE,B,12000,9.91,0.2,N,0,-1.124732843137254
68000,RENT,3.0,EDUCATION,B,8000,10.99,0.12,N,0,-0.04473284313725401
100000,MORTGAGE,6.0,VENTURE,B,12000,9.25,0.12,N,0,-1.7847328431372542
87000,MORTGAGE,9.0,PERSONAL,B,15000,10.59,0.17,N,0,-0.44473284313725436
110000,RENT,1.0,VENTURE,D,21000,14.09,0.19,N,0,-1.3145987286452119
42000,OWN,4.0,EDUCATION,A,10000,6.17,0.24,N,0,-1.1651758482653447
30000,RENT,4.0,EDUCATION,B,5000,11.49,0.17,N,0,0.455267156862746
69500,MORTGAGE,14.0,VENTURE,C,6000,13.49,0.09,N,0,-0.02034251540413301
60000,RENT,6.0,EDUCATION,B,12000,10.99,0.2,N,0,-0.04473284313725401
28000,RENT,4.0,EDUCATION,B,7500,11.86,0.27,N,0,0.8252671568627452
50000,MORTGAGE,6.0,VENTURE,A,12000,8.9,0.24,N,0,1.5648241517346557
130992,MORTGAGE,7.0,EDUCATION,A,6000,8.49,0.05,N,0,1.1548241517346556
45600,OWN,2.0,VENTURE,A,6400,7.88,0.14,N,0,0.5448241517346553
74600,RENT,1.0,PERSONAL,C,15000,12.84,0.2,N,0,-0.6703425154041334
50000,MORTGAGE,8.0,VENTURE,A,3000,6.62,0.06,N,0,-0.7151758482653445
56000,MORTGAGE,16.0,MEDICAL,A,4000,7.29,0.07,N,0,-0.0451758482653446
30000,MORTGAGE,4.0,MEDICAL,B,2000,11.86,0.07,N,0,0.8252671568627452
60000,RENT,3.0,VENTURE,C,3500,14.27,0.06,Y,0,0.7596574845958664
63533,RENT,0.0,EDUCATION,D,25000,14.96,0.38,Y,1,-0.4445987286452109
40000,RENT,6.0,VENTURE,A,4000,7.88,0.1,N,0,0.5448241517346553
110000,MORTGAGE,2.0,MEDICAL,B,5000,9.99,0.05,N,0,-1.044732843137254
85000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,7000,6.92,0.08,N,0,-0.4151758482653447
24000,RENT,0.0,EDUCATION,B,1500,11.49,0.06,N,0,0.455267156862746
75000,RENT,0.0,HOMEIMPROVEMENT,A,12000,9.32,0.16,N,0,1.9848241517346557
44000,MORTGAGE,6.0,VENTURE,A,2000,7.66,0.05,N,0,0.3248241517346555
60000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,8000,10.65,0.13,N,0,-0.38473284313725387
34000,RENT,1.0,DEBTCONSOLIDATION,E,8400,17.99,0.25,Y,1,1.0590386521308197
44000,MORTGAGE,2.0,EDUCATION,D,6400,16.49,0.15,Y,1,1.0854012713547867
62800,RENT,3.0,EDUCATION,C,9600,11.97,0.15,N,0,-1.5403425154041326
85000,MORTGAGE,7.0,PERSONAL,A,35000,7.9,0.41,N,0,0.5648241517346557
66560,RENT,4.0,VENTURE,B,12000,10.36,0.18,N,0,-0.6747328431372548
82116,MORTGAGE,9.0,PERSONAL,B,3600,11.99,0.04,N,0,0.955267156862746
18000,RENT,1.0,EDUCATION,C,6250,13.85,0.36,N,1,0.3396574845958664
42000,RENT,2.0,DEBTCONSOLIDATION,B,11000,12.42,0.26,N,0,1.3852671568627457
36000,RENT,2.0,MEDICAL,B,3000,10.25,0.09,N,0,-0.7847328431372542
40000,MORTGAGE,2.0,EDUCATION,A,4000,8.0,0.1,N,0,0.6648241517346554
60000,RENT,1.0,MEDICAL,C,20000,14.22,0.33,N,1,0.7096574845958674
75000,RENT,7.0,MEDICAL,B,12000,10.74,0.16,N,0,-0.294732843137254
60000,MORTGAGE,14.0,EDUCATION,C,3600,13.49,0.06,Y,0,-0.02034251540413301
60000,MORTGAGE,4.0,MEDICAL,B,3000,10.62,0.05,N,0,-0.414732843137255
42000,RENT,3.0,PERSONAL,E,10000,17.14,0.24,N,0,0.20903865213082184
80000,RENT,6.0,EDUCATION,A,6000,5.99,0.07,N,0,-1.3451758482653444
60000,OWN,7.0,EDUCATION,D,6000,15.99,0.1,N,0,0.5854012713547885
50000,RENT,3.0,EDUCATION,A,13000,7.51,0.26,N,0,0.17482415173465515
39500,RENT,1.0,DEBTCONSOLIDATION,A,5600,7.9,0.14,N,0,0.5648241517346557
43200,RENT,8.0,MEDICAL,C,6000,13.49,0.14,Y,0,-0.02034251540413301
30000,RENT,3.0,MEDICAL,C,14400,13.22,0.48,N,1,-0.2903425154041326
40000,RENT,9.0,MEDICAL,C,12000,13.16,0.3,Y,0,-0.3503425154041331
65000,MORTGAGE,13.0,EDUCATION,A,7000,8.9,0.11,N,0,1.5648241517346557
60000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,2000,5.42,0.03,N,0,-1.9151758482653447
54200,MORTGAGE,13.0,HOMEIMPROVEMENT,A,4500,6.03,0.08,N,0,-1.3051758482653444
27600,RENT,0.0,DEBTCONSOLIDATION,B,7500,10.59,0.27,N,0,-0.44473284313725436
53004,MORTGAGE,6.0,EDUCATION,B,10000,11.86,0.19,N,0,0.8252671568627452
57000,RENT,1.0,EDUCATION,C,7500,13.23,0.13,Y,0,-0.2803425154041328
39314,RENT,1.0,EDUCATION,C,6000,13.23,0.15,Y,1,-0.2803425154041328
45000,MORTGAGE,8.0,EDUCATION,A,4000,7.49,0.09,N,0,0.15482415173465558
80000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000,9.88,0.19,N,0,-1.1547328431372534
25000,OWN,1.0,HOMEIMPROVEMENT,B,8800,9.91,0.35,N,0,-1.124732843137254
30000,RENT,2.0,EDUCATION,B,5000,11.36,0.17,N,0,0.3252671568627452
60000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3000,5.42,0.05,N,0,-1.9151758482653447
40000,RENT,0.0,MEDICAL,A,4000,7.88,0.1,N,0,0.5448241517346553
140000,MORTGAGE,5.0,EDUCATION,C,25000,13.72,0.18,N,0,0.20965748459586742
40000,MORTGAGE,5.0,MEDICAL,B,16000,12.53,0.39,N,0,1.4952671568627451
120000,OWN,8.0,EDUCATION,E,4000,18.64,0.04,N,0,1.7090386521308218
115000,MORTGAGE,4.0,EDUCATION,A,10000,5.79,0.09,N,0,-1.5451758482653446
87000,MORTGAGE,7.0,EDUCATION,C,15000,12.68,0.17,N,0,-0.8303425154041335
100000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,15000,13.98,0.15,Y,0,0.4696574845958672
36707,RENT,3.0,PERSONAL,D,9250,16.32,0.25,Y,0,0.9154012713547885
14400,RENT,0.0,PERSONAL,D,2000,14.96,0.14,N,1,-0.4445987286452109
80000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,4800,7.51,0.06,N,0,0.17482415173465515
45000,RENT,4.0,PERSONAL,B,8000,11.99,0.18,N,0,0.955267156862746
50000,OWN,2.0,PERSONAL,A,10000,7.51,0.2,N,0,0.17482415173465515
55000,MORTGAGE,11.0,EDUCATION,A,10000,5.42,0.18,N,0,-1.9151758482653447
60000,RENT,11.0,PERSONAL,D,25000,14.84,0.42,Y,1,-0.5645987286452119
40000,RENT,1.0,MEDICAL,B,1000,12.18,0.03,N,0,1.1452671568627455
175000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,20000,10.25,0.09,N,0,-0.7847328431372542
60000,MORTGAGE,3.0,PERSONAL,A,1750,8.49,0.03,N,0,1.1548241517346556
35000,RENT,1.0,MEDICAL,A,4800,5.42,0.14,N,0,-1.9151758482653447
40000,OWN,0.0,MEDICAL,A,5000,7.29,0.13,N,0,-0.0451758482653446
69996,MORTGAGE,12.0,DEBTCONSOLIDATION,A,12000,6.99,0.17,N,0,-0.3451758482653444
43000,RENT,12.0,DEBTCONSOLIDATION,A,10000,9.32,0.23,N,0,1.9848241517346557
150000,RENT,0.0,EDUCATION,B,20000,11.48,0.13,N,0,0.4452671568627462
33000,MORTGAGE,4.0,EDUCATION,A,2500,6.76,0.08,N,0,-0.5751758482653448
60000,OWN,1.0,HOMEIMPROVEMENT,D,15000,14.96,0.25,Y,0,-0.4445987286452109
24000,RENT,4.0,DEBTCONSOLIDATION,C,5000,14.22,0.21,N,0,0.7096574845958674
84996,MORTGAGE,5.0,HOMEIMPROVEMENT,A,5000,7.88,0.06,N,0,0.5448241517346553
30000,RENT,3.0,PERSONAL,B,5000,10.65,0.17,N,0,-0.38473284313725387
38400,RENT,11.0,VENTURE,B,7000,9.99,0.18,N,0,-1.044732843137254
36120,RENT,2.0,MEDICAL,C,9000,14.22,0.25,N,1,0.7096574845958674
30000,MORTGAGE,9.0,MEDICAL,B,12000,11.83,0.4,N,0,0.7952671568627458
75000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,4500,15.23,0.06,N,1,1.7196574845958672
60000,MORTGAGE,8.0,VENTURE,A,7000,7.29,0.12,N,0,-0.0451758482653446
60000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,2000,12.84,0.03,N,0,-0.6703425154041334
75000,MORTGAGE,2.0,PERSONAL,A,10500,9.63,0.14,N,0,2.294824151734656
49278,RENT,4.0,DEBTCONSOLIDATION,B,13000,10.59,0.26,N,0,-0.44473284313725436
60000,RENT,2.0,DEBTCONSOLIDATION,C,12000,13.22,0.2,Y,0,-0.2903425154041326
45000,RENT,5.0,MEDICAL,B,2400,11.49,0.05,N,0,0.455267156862746
89000,MORTGAGE,8.0,PERSONAL,B,10000,10.65,0.11,N,0,-0.38473284313725387
67000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,12000,9.99,0.18,N,0,-1.044732843137254
60000,RENT,2.0,EDUCATION,B,15000,12.53,0.25,N,0,1.4952671568627451
160000,MORTGAGE,12.0,VENTURE,A,14000,5.42,0.09,N,0,-1.9151758482653447
40000,MORTGAGE,18.0,DEBTCONSOLIDATION,B,1000,10.25,0.03,N,0,-0.7847328431372542
62500,MORTGAGE,8.0,EDUCATION,B,5000,11.36,0.08,N,0,0.3252671568627452
54000,RENT,2.0,EDUCATION,B,7000,10.62,0.13,N,0,-0.414732843137255
88000,RENT,0.0,HOMEIMPROVEMENT,E,10000,17.14,0.1,Y,1,0.20903865213082184
28000,RENT,5.0,DEBTCONSOLIDATION,C,3000,13.57,0.11,Y,0,0.05965748459586706
175000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,10000,7.66,0.04,N,0,0.3248241517346555
44000,RENT,0.0,HOMEIMPROVEMENT,B,4000,11.86,0.09,N,1,0.8252671568627452
65000,RENT,0.0,EDUCATION,A,4000,7.49,0.06,N,0,0.15482415173465558
50000,RENT,4.0,HOMEIMPROVEMENT,D,8400,16.89,0.17,N,0,1.4854012713547888
55000,MORTGAGE,16.0,PERSONAL,A,10000,6.03,0.18,N,0,-1.3051758482653444
34000,RENT,3.0,HOMEIMPROVEMENT,C,11500,13.06,0.34,Y,1,-0.4503425154041327
35000,RENT,3.0,EDUCATION,C,3000,13.49,0.09,N,0,-0.02034251540413301
55200,RENT,0.0,PERSONAL,A,4000,6.76,0.07,N,0,-0.5751758482653448
24996,RENT,3.0,EDUCATION,B,2500,10.99,0.1,N,0,-0.04473284313725401
100000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12000,6.03,0.12,N,0,-1.3051758482653444
75000,MORTGAGE,1.0,MEDICAL,B,5000,10.65,0.07,N,0,-0.38473284313725387
67000,RENT,7.0,HOMEIMPROVEMENT,B,25000,12.69,0.37,N,1,1.6552671568627453
48000,RENT,1.0,MEDICAL,A,14000,8.94,0.29,N,1,1.6048241517346549
58650,RENT,2.0,MEDICAL,D,9600,14.54,0.13,N,1,-0.8645987286452126
36194,RENT,2.0,MEDICAL,A,9200,7.51,0.26,N,0,0.17482415173465515
80000,MORTGAGE,7.0,VENTURE,A,16000,7.9,0.2,N,0,0.5648241517346557
60000,MORTGAGE,6.0,MEDICAL,B,3600,10.65,0.06,N,0,-0.38473284313725387
85000,RENT,0.0,PERSONAL,A,24000,7.49,0.28,N,0,0.15482415173465558
37245,RENT,9.0,EDUCATION,A,7200,8.9,0.19,N,0,1.5648241517346557
27024,OWN,7.0,EDUCATION,E,8000,16.69,0.3,N,1,-0.24096134786917744
50000,MORTGAGE,14.0,MEDICAL,A,3600,7.49,0.07,N,0,0.15482415173465558
65000,MORTGAGE,5.0,PERSONAL,A,7000,5.42,0.11,N,0,-1.9151758482653447
16320,RENT,0.0,PERSONAL,B,5000,11.36,0.31,N,1,0.3252671568627452
85000,RENT,2.0,EDUCATION,B,9600,10.99,0.11,N,0,-0.04473284313725401
59000,RENT,1.0,PERSONAL,B,14000,12.42,0.24,N,0,1.3852671568627457
24000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,5000,10.65,0.21,N,0,-0.38473284313725387
42000,RENT,0.0,MEDICAL,C,6500,14.22,0.15,Y,0,0.7096574845958674
130000,MORTGAGE,14.0,PERSONAL,A,10000,6.17,0.08,N,0,-1.1651758482653447
60000,RENT,7.0,EDUCATION,C,10000,13.22,0.17,N,0,-0.2903425154041326
65000,RENT,12.0,HOMEIMPROVEMENT,C,8000,14.35,0.12,Y,0,0.8396574845958664
30000,RENT,1.0,HOMEIMPROVEMENT,B,8000,12.53,0.27,N,1,1.4952671568627451
90000,MORTGAGE,0.0,PERSONAL,A,10000,8.63,0.11,N,0,1.2948241517346561
60000,MORTGAGE,4.0,PERSONAL,A,12000,5.79,0.2,N,0,-1.5451758482653446
62500,RENT,0.0,PERSONAL,B,4000,10.37,0.06,N,0,-0.664732843137255
61200,MORTGAGE,4.0,HOMEIMPROVEMENT,B,8000,11.14,0.11,N,0,0.10526715686274635
54000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.57,0.46,Y,1,0.16540127135478855
175000,MORTGAGE,13.0,EDUCATION,B,25000,11.11,0.14,N,0,0.07526715686274521
42000,RENT,4.0,HOMEIMPROVEMENT,B,8000,12.42,0.19,N,0,1.3852671568627457
60000,RENT,3.0,VENTURE,C,12000,14.26,0.2,N,0,0.7496574845958666
40000,RENT,2.0,EDUCATION,A,15000,7.88,0.38,N,1,0.5448241517346553
30000,RENT,2.0,DEBTCONSOLIDATION,C,1000,14.17,0.03,Y,0,0.6596574845958667
75000,RENT,6.0,MEDICAL,C,15000,11.34,0.2,Y,0,-2.1703425154041334
100000,MORTGAGE,2.0,MEDICAL,C,5000,12.87,0.05,Y,0,-0.640342515404134
42000,MORTGAGE,5.0,VENTURE,A,6000,7.9,0.14,N,0,0.5648241517346557
127500,OWN,1.0,PERSONAL,A,14000,7.49,0.12,N,0,0.15482415173465558
43000,RENT,2.0,MEDICAL,B,8000,10.25,0.19,N,0,-0.7847328431372542
70000,MORTGAGE,3.0,PERSONAL,C,6000,13.49,0.09,Y,1,-0.02034251540413301
70000,RENT,11.0,PERSONAL,D,15000,14.84,0.21,N,0,-0.5645987286452119
45000,RENT,0.0,EDUCATION,A,6400,9.32,0.14,N,0,1.9848241517346557
24000,RENT,0.0,PERSONAL,B,5000,10.95,0.21,N,0,-0.08473284313725493
38000,RENT,5.0,PERSONAL,B,12000,11.71,0.32,N,1,0.6752671568627466
75000,RENT,0.0,EDUCATION,A,6000,7.88,0.08,N,0,0.5448241517346553
65000,RENT,3.0,PERSONAL,C,5000,13.49,0.08,N,0,-0.02034251540413301
85000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,10000,12.99,0.12,Y,0,-0.520342515404133
65000,RENT,5.0,MEDICAL,B,10000,11.49,0.15,N,0,0.455267156862746
56000,RENT,0.0,DEBTCONSOLIDATION,C,6000,13.49,0.11,Y,0,-0.02034251540413301
57000,RENT,7.0,PERSONAL,A,7500,7.14,0.13,N,0,-0.19517584826534495
38004,RENT,0.0,PERSONAL,E,5000,16.45,0.13,Y,1,-0.48096134786917943
60000,RENT,4.0,PERSONAL,B,10000,10.37,0.17,N,0,-0.664732843137255
45000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,8000,10.99,0.18,N,0,-0.04473284313725401
100000,MORTGAGE,9.0,MEDICAL,B,4500,12.53,0.04,N,0,1.4952671568627451
40000,RENT,2.0,EDUCATION,B,8000,10.25,0.2,N,0,-0.7847328431372542
40000,MORTGAGE,6.0,PERSONAL,B,5000,11.49,0.13,N,0,0.455267156862746
48000,RENT,2.0,VENTURE,B,6000,9.99,0.13,N,0,-1.044732843137254
98000,MORTGAGE,9.0,PERSONAL,B,20000,10.99,0.2,N,0,-0.04473284313725401
40000,RENT,4.0,EDUCATION,B,15000,12.42,0.38,N,1,1.3852671568627457
100000,MORTGAGE,4.0,PERSONAL,C,14000,14.65,0.14,N,0,1.1396574845958671
50000,RENT,8.0,MEDICAL,A,5000,7.29,0.1,N,0,-0.0451758482653446
57700,RENT,2.0,PERSONAL,B,3500,10.37,0.06,N,0,-0.664732843137255
39600,RENT,6.0,MEDICAL,C,5000,13.48,0.13,Y,1,-0.030342515404132797
65000,MORTGAGE,5.0,PERSONAL,A,1525,5.42,0.02,N,0,-1.9151758482653447
117500,MORTGAGE,14.0,HOMEIMPROVEMENT,A,14500,7.66,0.13,N,0,0.3248241517346555
65000,MORTGAGE,10.0,VENTURE,A,10000,7.51,0.15,N,0,0.17482415173465515
85000,MORTGAGE,9.0,PERSONAL,B,20000,11.11,0.24,N,0,0.07526715686274521
67500,RENT,1.0,HOMEIMPROVEMENT,A,3000,9.32,0.04,N,0,1.9848241517346557
100000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,11.14,0.1,N,0,0.10526715686274635
54000,RENT,2.0,MEDICAL,F,20000,18.62,0.37,Y,1,0.00906040268456465
35000,MORTGAGE,8.0,EDUCATION,A,10000,7.51,0.29,N,0,0.17482415173465515
50000,MORTGAGE,6.0,EDUCATION,A,9725,6.03,0.19,N,0,-1.3051758482653444
100000,MORTGAGE,10.0,EDUCATION,A,12000,5.99,0.12,N,0,-1.3451758482653444
36000,RENT,3.0,EDUCATION,A,6800,7.51,0.19,N,0,0.17482415173465515
31200,MORTGAGE,2.0,HOMEIMPROVEMENT,C,7500,13.48,0.24,N,0,-0.030342515404132797
26000,OWN,4.0,HOMEIMPROVEMENT,C,6000,15.27,0.23,Y,0,1.7596574845958664
49362,RENT,6.0,HOMEIMPROVEMENT,C,4500,12.61,0.09,N,1,-0.9003425154041338
50000,RENT,7.0,PERSONAL,A,12500,8.94,0.25,N,1,1.6048241517346549
36000,MORTGAGE,14.0,PERSONAL,A,12000,7.51,0.33,N,0,0.17482415173465515
30000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,11500,16.89,0.39,N,1,1.4854012713547888
36000,RENT,6.0,EDUCATION,A,5000,7.51,0.14,N,0,0.17482415173465515
70000,MORTGAGE,3.0,EDUCATION,A,8000,6.91,0.11,N,0,-0.4251758482653445
65000,RENT,3.0,EDUCATION,A,4000,5.99,0.06,N,0,-1.3451758482653444
24996,RENT,2.0,MEDICAL,A,5000,7.51,0.2,N,0,0.17482415173465515
40000,RENT,0.0,PERSONAL,A,5000,7.29,0.13,N,0,-0.0451758482653446
40000,MORTGAGE,7.0,VENTURE,B,7200,9.88,0.18,N,0,-1.1547328431372534
60000,MORTGAGE,8.0,PERSONAL,A,3000,8.9,0.05,N,0,1.5648241517346557
100000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.88,0.15,N,0,0.5448241517346553
50000,OWN,7.0,VENTURE,A,10000,5.79,0.2,N,0,-1.5451758482653446
55000,RENT,7.0,VENTURE,B,4000,9.91,0.07,N,0,-1.124732843137254
75000,OWN,5.0,VENTURE,A,4000,6.03,0.05,N,0,-1.3051758482653444
32000,RENT,0.0,VENTURE,D,5000,14.96,0.16,N,1,-0.4445987286452109
74984,MORTGAGE,4.0,EDUCATION,C,16500,12.87,0.21,N,0,-0.640342515404134
115000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,7000,7.51,0.06,N,0,0.17482415173465515
