person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,loan_status
60000,RENT,2.0,DEBTCONSOLIDATION,C,12000,13.22,0.2,Y,0
45000,RENT,5.0,MEDICAL,B,2400,11.49,0.05,N,0
89000,MORTGAGE,8.0,PERSONAL,B,10000,10.65,0.11,N,0
67000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,12000,9.99,0.18,N,0
60000,RENT,2.0,EDUCATION,B,15000,12.53,0.25,N,0
160000,MORTGAGE,12.0,VENTURE,A,14000,5.42,0.09,N,0
40000,MORTGAGE,18.0,DEBTCONSOLIDATION,B,1000,10.25,0.03,N,0
62500,MORTGAGE,8.0,EDUCATION,B,5000,11.36,0.08,N,0
54000,RENT,2.0,EDUCATION,B,7000,10.62,0.13,N,0
88000,RENT,0.0,HOMEIMPROVEMENT,E,10000,17.14,0.1,Y,1
28000,RENT,5.0,DEBTCONSOLIDATION,C,3000,13.57,0.11,Y,0
175000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,10000,7.66,0.04,N,0
44000,RENT,0.0,HOMEIMPROVEMENT,B,4000,11.86,0.09,N,1
65000,RENT,0.0,EDUCATION,A,4000,7.49,0.06,N,0
50000,RENT,4.0,HOMEIMPROVEMENT,D,8400,16.89,0.17,N,0
55000,MORTGAGE,16.0,PERSONAL,A,10000,6.03,0.18,N,0
34000,RENT,3.0,HOMEIMPROVEMENT,C,11500,13.06,0.34,Y,1
35000,RENT,3.0,EDUCATION,C,3000,13.49,0.09,N,0
55200,RENT,0.0,PERSONAL,A,4000,6.76,0.07,N,0
24996,RENT,3.0,EDUCATION,B,2500,10.99,0.1,N,0
100000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12000,6.03,0.12,N,0
75000,MORTGAGE,1.0,MEDICAL,B,5000,10.65,0.07,N,0
67000,RENT,7.0,HOMEIMPROVEMENT,B,25000,12.69,0.37,N,1
48000,RENT,1.0,MEDICAL,A,14000,8.94,0.29,N,1
58650,RENT,2.0,MEDICAL,D,9600,14.54,0.13,N,1
36194,RENT,2.0,MEDICAL,A,9200,7.51,0.26,N,0
80000,MORTGAGE,7.0,VENTURE,A,16000,7.9,0.2,N,0
60000,MORTGAGE,6.0,MEDICAL,B,3600,10.65,0.06,N,0
85000,RENT,0.0,PERSONAL,A,24000,7.49,0.28,N,0
37245,RENT,9.0,EDUCATION,A,7200,8.9,0.19,N,0
27024,OWN,7.0,EDUCATION,E,8000,16.69,0.3,N,1
50000,MORTGAGE,14.0,MEDICAL,A,3600,7.49,0.07,N,0
65000,MORTGAGE,5.0,PERSONAL,A,7000,5.42,0.11,N,0
16320,RENT,0.0,PERSONAL,B,5000,11.36,0.31,N,1
85000,RENT,2.0,EDUCATION,B,9600,10.99,0.11,N,0
59000,RENT,1.0,PERSONAL,B,14000,12.42,0.24,N,0
24000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,5000,10.65,0.21,N,0
42000,RENT,0.0,MEDICAL,C,6500,14.22,0.15,Y,0
130000,MORTGAGE,14.0,PERSONAL,A,10000,6.17,0.08,N,0
60000,RENT,7.0,EDUCATION,C,10000,13.22,0.17,N,0
65000,RENT,12.0,HOMEIMPROVEMENT,C,8000,14.35,0.12,Y,0
30000,RENT,1.0,HOMEIMPROVEMENT,B,8000,12.53,0.27,N,1
90000,MORTGAGE,0.0,PERSONAL,A,10000,8.63,0.11,N,0
60000,MORTGAGE,4.0,PERSONAL,A,12000,5.79,0.2,N,0
62500,RENT,0.0,PERSONAL,B,4000,10.37,0.06,N,0
61200,MORTGAGE,4.0,HOMEIMPROVEMENT,B,8000,11.14,0.11,N,0
54000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.57,0.46,Y,1
175000,MORTGAGE,13.0,EDUCATION,B,25000,11.11,0.14,N,0
42000,RENT,4.0,HOMEIMPROVEMENT,B,8000,12.42,0.19,N,0
60000,RENT,3.0,VENTURE,C,12000,14.26,0.2,N,0
40000,RENT,2.0,EDUCATION,A,15000,7.88,0.38,N,1
30000,RENT,2.0,DEBTCONSOLIDATION,C,1000,14.17,0.03,Y,0
75000,RENT,6.0,MEDICAL,C,15000,11.34,0.2,Y,0
100000,MORTGAGE,2.0,MEDICAL,C,5000,12.87,0.05,Y,0
42000,MORTGAGE,5.0,VENTURE,A,6000,7.9,0.14,N,0
127500,OWN,1.0,PERSONAL,A,14000,7.49,0.12,N,0
43000,RENT,2.0,MEDICAL,B,8000,10.25,0.19,N,0
70000,MORTGAGE,3.0,PERSONAL,C,6000,13.49,0.09,Y,1
70000,RENT,11.0,PERSONAL,D,15000,14.84,0.21,N,0
45000,RENT,0.0,EDUCATION,A,6400,9.32,0.14,N,0
24000,RENT,0.0,PERSONAL,B,5000,10.95,0.21,N,0
38000,RENT,5.0,PERSONAL,B,12000,11.71,0.32,N,1
75000,RENT,0.0,EDUCATION,A,6000,7.88,0.08,N,0
65000,RENT,3.0,PERSONAL,C,5000,13.49,0.08,N,0
85000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,10000,12.99,0.12,Y,0
65000,RENT,5.0,MEDICAL,B,10000,11.49,0.15,N,0
56000,RENT,0.0,DEBTCONSOLIDATION,C,6000,13.49,0.11,Y,0
57000,RENT,7.0,PERSONAL,A,7500,7.14,0.13,N,0
38004,RENT,0.0,PERSONAL,E,5000,16.45,0.13,Y,1
60000,RENT,4.0,PERSONAL,B,10000,10.37,0.17,N,0
45000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,8000,10.99,0.18,N,0
100000,MORTGAGE,9.0,MEDICAL,B,4500,12.53,0.04,N,0
40000,RENT,2.0,EDUCATION,B,8000,10.25,0.2,N,0
40000,MORTGAGE,6.0,PERSONAL,B,5000,11.49,0.13,N,0
48000,RENT,2.0,VENTURE,B,6000,9.99,0.13,N,0
98000,MORTGAGE,9.0,PERSONAL,B,20000,10.99,0.2,N,0
40000,RENT,4.0,EDUCATION,B,15000,12.42,0.38,N,1
100000,MORTGAGE,4.0,PERSONAL,C,14000,14.65,0.14,N,0
50000,RENT,8.0,MEDICAL,A,5000,7.29,0.1,N,0
57700,RENT,2.0,PERSONAL,B,3500,10.37,0.06,N,0
39600,RENT,6.0,MEDICAL,C,5000,13.48,0.13,Y,1
65000,MORTGAGE,5.0,PERSONAL,A,1525,5.42,0.02,N,0
117500,MORTGAGE,14.0,HOMEIMPROVEMENT,A,14500,7.66,0.13,N,0
65000,MORTGAGE,10.0,VENTURE,A,10000,7.51,0.15,N,0
85000,MORTGAGE,9.0,PERSONAL,B,20000,11.11,0.24,N,0
67500,RENT,1.0,HOMEIMPROVEMENT,A,3000,9.32,0.04,N,0
100000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,11.14,0.1,N,0
54000,RENT,2.0,MEDICAL,F,20000,18.62,0.37,Y,1
35000,MORTGAGE,8.0,EDUCATION,A,10000,7.51,0.29,N,0
50000,MORTGAGE,6.0,EDUCATION,A,9725,6.03,0.19,N,0
100000,MORTGAGE,10.0,EDUCATION,A,12000,5.99,0.12,N,0
36000,RENT,3.0,EDUCATION,A,6800,7.51,0.19,N,0
31200,MORTGAGE,2.0,HOMEIMPROVEMENT,C,7500,13.48,0.24,N,0
26000,OWN,4.0,HOMEIMPROVEMENT,C,6000,15.27,0.23,Y,0
49362,RENT,6.0,HOMEIMPROVEMENT,C,4500,12.61,0.09,N,1
50000,RENT,7.0,PERSONAL,A,12500,8.94,0.25,N,1
36000,MORTGAGE,14.0,PERSONAL,A,12000,7.51,0.33,N,0
30000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,11500,16.89,0.39,N,1
36000,RENT,6.0,EDUCATION,A,5000,7.51,0.14,N,0
70000,MORTGAGE,3.0,EDUCATION,A,8000,6.91,0.11,N,0
65000,RENT,3.0,EDUCATION,A,4000,5.99,0.06,N,0
24996,RENT,2.0,MEDICAL,A,5000,7.51,0.2,N,0
40000,RENT,0.0,PERSONAL,A,5000,7.29,0.13,N,0
40000,MORTGAGE,7.0,VENTURE,B,7200,9.88,0.18,N,0
60000,MORTGAGE,8.0,PERSONAL,A,3000,8.9,0.05,N,0
100000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.88,0.15,N,0
50000,OWN,7.0,VENTURE,A,10000,5.79,0.2,N,0
55000,RENT,7.0,VENTURE,B,4000,9.91,0.07,N,0
75000,OWN,5.0,VENTURE,A,4000,6.03,0.05,N,0
32000,RENT,0.0,VENTURE,D,5000,14.96,0.16,N,1
74984,MORTGAGE,4.0,EDUCATION,C,16500,12.87,0.21,N,0
115000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,7000,7.51,0.06,N,0
33000,RENT,0.0,EDUCATION,A,4550,7.88,0.14,N,0
40000,RENT,4.0,DEBTCONSOLIDATION,B,6000,11.49,0.15,N,0
37500,RENT,0.0,EDUCATION,C,7000,13.47,0.19,Y,0
75000,RENT,2.0,MEDICAL,C,8000,13.23,0.11,Y,0
31800,RENT,2.0,VENTURE,D,10000,14.09,0.31,Y,1
28200,RENT,3.0,DEBTCONSOLIDATION,C,9200,15.23,0.32,Y,1
31200,MORTGAGE,4.0,HOMEIMPROVEMENT,B,5000,10.65,0.16,N,0
60000,RENT,0.0,HOMEIMPROVEMENT,A,10000,8.59,0.17,N,0
64000,RENT,1.0,EDUCATION,B,9000,10.59,0.14,N,0
72444,MORTGAGE,7.0,EDUCATION,B,25000,11.36,0.35,N,0
32000,RENT,4.0,EDUCATION,B,7800,10.59,0.24,N,0
70000,RENT,1.0,MEDICAL,A,8000,7.51,0.11,N,0
45000,MORTGAGE,4.0,PERSONAL,B,3000,11.83,0.07,N,0
150000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,10000,13.49,0.07,N,0
80000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,4000,9.62,0.05,N,0
48000,OWN,9.0,MEDICAL,A,15000,6.99,0.31,N,0
65000,MORTGAGE,8.0,EDUCATION,A,10000,6.99,0.15,N,0
84000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,7.51,0.14,N,0
35000,RENT,2.0,DEBTCONSOLIDATION,A,12000,7.29,0.34,N,1
60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6500,5.79,0.11,N,0
150000,MORTGAGE,14.0,PERSONAL,A,20000,7.9,0.13,N,0
50000,RENT,7.0,HOMEIMPROVEMENT,A,4000,5.42,0.08,N,0
65000,RENT,3.0,DEBTCONSOLIDATION,B,7000,9.99,0.11,N,1
38400,RENT,5.0,EDUCATION,A,13000,7.88,0.34,N,1
43000,MORTGAGE,6.0,PERSONAL,B,6000,11.71,0.14,N,0
78000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,6000,9.63,0.08,N,0
28000,RENT,9.0,EDUCATION,B,6000,10.03,0.21,N,0
60000,MORTGAGE,5.0,EDUCATION,C,15000,12.99,0.25,N,0
175000,MORTGAGE,8.0,PERSONAL,A,14000,5.42,0.08,N,0
75000,RENT,6.0,MEDICAL,B,10000,10.74,0.13,N,0
45000,RENT,4.0,DEBTCONSOLIDATION,A,1500,7.51,0.03,N,0
60000,MORTGAGE,4.0,EDUCATION,D,15000,16.49,0.25,Y,0
45000,RENT,0.0,MEDICAL,D,17500,15.33,0.39,N,1
48000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,6500,17.27,0.14,N,1
75000,RENT,8.0,VENTURE,B,10000,10.38,0.13,N,0
90000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,13600,6.03,0.15,N,0
60000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,1500,6.03,0.03,N,0
77368,MORTGAGE,0.0,EDUCATION,B,15000,10.33,0.19,N,0
84000,MORTGAGE,3.0,MEDICAL,C,24000,12.87,0.3,Y,0
65000,RENT,1.0,MEDICAL,A,9000,8.49,0.14,N,0
36000,MORTGAGE,3.0,PERSONAL,A,10500,7.51,0.3,N,0
24000,MORTGAGE,3.0,EDUCATION,A,4000,6.91,0.17,N,0
50000,RENT,1.0,PERSONAL,C,9000,12.53,0.18,N,0
108000,MORTGAGE,5.0,VENTURE,D,25000,15.62,0.23,Y,1
35000,MORTGAGE,5.0,VENTURE,B,12500,10.71,0.35,N,0
30000,RENT,2.0,MEDICAL,B,3000,10.95,0.1,N,0
150000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,25000,13.99,0.17,Y,0
140000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,9.32,0.04,N,0
37000,RENT,3.0,HOMEIMPROVEMENT,D,15000,12.17,0.41,N,1
50000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,6000,6.03,0.12,N,0
90000,RENT,2.0,EDUCATION,B,10000,12.42,0.11,N,0
90000,RENT,7.0,EDUCATION,D,15000,14.96,0.17,N,0
41000,RENT,2.0,HOMEIMPROVEMENT,C,6400,13.85,0.16,Y,0
100000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10000,9.63,0.1,N,0
125000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,25000,10.74,0.2,N,0
45996,RENT,5.0,VENTURE,D,5000,15.58,0.11,Y,0
44000,MORTGAGE,5.0,PERSONAL,A,3500,7.9,0.08,N,0
99996,RENT,0.0,EDUCATION,A,8000,7.14,0.08,N,0
35000,RENT,13.0,VENTURE,A,10000,8.49,0.29,N,0
85000,MORTGAGE,17.0,HOMEIMPROVEMENT,A,3500,7.29,0.04,N,0
175000,MORTGAGE,6.0,MEDICAL,A,14000,7.9,0.03,N,0
93080,MORTGAGE,3.0,DEBTCONSOLIDATION,C,10000,13.49,0.11,Y,0
60000,MORTGAGE,3.0,EDUCATION,A,5000,7.14,0.08,N,0
47000,RENT,2.0,DEBTCONSOLIDATION,D,15000,15.7,0.32,N,1
56000,RENT,2.0,EDUCATION,B,4000,11.36,0.07,N,0
38160,RENT,4.0,VENTURE,B,12000,11.58,0.31,N,1
32000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000,5.42,0.31,N,0
60000,MORTGAGE,2.0,EDUCATION,A,5400,8.49,0.09,N,0
88512,RENT,7.0,MEDICAL,D,6000,14.42,0.07,N,1
77955,RENT,1.0,MEDICAL,B,6000,9.62,0.08,N,0
100000,RENT,4.0,DEBTCONSOLIDATION,B,3000,10.37,0.03,N,0
65000,MORTGAGE,1.0,PERSONAL,B,18000,11.49,0.28,N,0
30000,RENT,2.0,MEDICAL,B,8000,12.69,0.27,N,0
102000,MORTGAGE,12.0,VENTURE,A,18000,8.49,0.18,N,0
60000,RENT,0.0,PERSONAL,C,7000,14.72,0.12,Y,0
75000,RENT,4.0,DEBTCONSOLIDATION,A,8400,7.51,0.11,N,0
38400,MORTGAGE,5.0,MEDICAL,A,12000,6.99,0.31,N,0
50000,OWN,3.0,PERSONAL,A,6000,7.51,0.12,N,0
100000,MORTGAGE,7.0,EDUCATION,A,10000,5.99,0.1,N,0
45000,MORTGAGE,1.0,PERSONAL,A,10000,5.79,0.22,N,0
50000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,6.62,0.2,N,0
80000,RENT,12.0,MEDICAL,A,5000,6.03,0.06,N,0
50000,RENT,6.0,DEBTCONSOLIDATION,B,6000,11.71,0.12,N,0
75000,MORTGAGE,2.0,PERSONAL,B,21000,12.42,0.29,N,0
42806,MORTGAGE,7.0,MEDICAL,B,1000,10.37,0.02,N,0
73164,RENT,3.0,VENTURE,A,1150,7.49,0.01,N,0
80000,RENT,0.0,VENTURE,B,7500,11.71,0.09,N,0
60000,RENT,12.0,DEBTCONSOLIDATION,B,10000,10.37,0.17,N,0
28000,MORTGAGE,3.0,PERSONAL,C,10000,12.84,0.36,N,0
38400,RENT,4.0,EDUCATION,B,5000,10.0,0.13,N,0
50400,OWN,2.0,PERSONAL,A,9600,8.94,0.19,N,0
50000,OWN,11.0,HOMEIMPROVEMENT,A,5000,6.76,0.1,N,0
25000,RENT,2.0,DEBTCONSOLIDATION,D,9000,14.09,0.37,Y,1
110000,RENT,4.0,MEDICAL,A,10000,7.9,0.09,N,0
52800,RENT,1.0,PERSONAL,A,8000,7.9,0.15,N,0
69930,MORTGAGE,8.0,PERSONAL,A,7125,6.62,0.1,N,0
30000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12000,7.51,0.4,N,0
48000,RENT,6.0,DEBTCONSOLIDATION,B,12000,12.53,0.25,N,0
42000,MORTGAGE,18.0,VENTURE,A,2000,6.62,0.05,N,0
60000,MORTGAGE,11.0,MEDICAL,B,3000,11.86,0.05,N,0
120000,OWN,2.0,EDUCATION,B,20000,11.83,0.17,N,0
40000,RENT,2.0,DEBTCONSOLIDATION,C,5200,14.27,0.13,N,0
70000,RENT,4.0,HOMEIMPROVEMENT,B,16000,11.99,0.23,N,0
120000,RENT,0.0,PERSONAL,A,7500,7.74,0.06,N,0
24000,RENT,3.0,EDUCATION,B,2000,10.25,0.08,N,1
60000,RENT,6.0,EDUCATION,A,10000,7.49,0.17,N,0
59600,MORTGAGE,1.0,VENTURE,A,5000,7.51,0.08,N,0
75000,MORTGAGE,5.0,MEDICAL,A,10000,7.51,0.13,N,0
42000,MORTGAGE,14.0,EDUCATION,A,8000,7.49,0.19,N,0
98518,MORTGAGE,14.0,HOMEIMPROVEMENT,B,6000,10.75,0.06,N,0
120000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,10.99,0.08,N,0
52800,RENT,2.0,EDUCATION,B,13000,11.49,0.25,N,0
40000,RENT,1.0,MEDICAL,B,14600,12.42,0.36,N,1
39960,MORTGAGE,13.0,VENTURE,A,16750,8.49,0.4,N,0
125000,MORTGAGE,0.0,PERSONAL,C,3000,13.48,0.02,N,0
40000,RENT,3.0,MEDICAL,A,7000,6.03,0.17,N,0
50000,RENT,3.0,HOMEIMPROVEMENT,D,5000,15.28,0.1,N,0
120000,OWN,4.0,VENTURE,D,14000,13.87,0.12,Y,0
96900,RENT,2.0,PERSONAL,A,4800,6.17,0.05,N,0
78000,OWN,7.0,MEDICAL,A,19600,7.66,0.25,N,0
42000,RENT,3.0,EDUCATION,B,3000,10.37,0.07,N,0
45000,MORTGAGE,8.0,EDUCATION,B,6500,10.65,0.14,N,0
75000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,4000,6.03,0.05,N,0
44000,RENT,7.0,PERSONAL,D,8000,14.96,0.18,Y,0
38000,OWN,2.0,EDUCATION,A,8000,7.88,0.21,N,0
31897,RENT,8.0,MEDICAL,C,14500,12.68,0.47,N,1
100000,RENT,6.0,EDUCATION,A,6500,8.49,0.07,N,0
44000,MORTGAGE,3.0,MEDICAL,C,6000,14.35,0.14,N,0
55000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,2800,12.73,0.05,Y,0
27000,RENT,2.0,MEDICAL,B,6000,11.49,0.22,N,0
60000,RENT,0.0,VENTURE,C,15000,13.47,0.25,N,0
80000,MORTGAGE,1.0,PERSONAL,A,3000,9.63,0.04,N,0
120000,MORTGAGE,4.0,EDUCATION,A,4000,7.14,0.03,N,0
50000,RENT,13.0,EDUCATION,A,8000,7.49,0.16,N,0
44000,MORTGAGE,0.0,EDUCATION,A,5600,7.29,0.13,N,0
74064,RENT,3.0,DEBTCONSOLIDATION,B,22000,10.59,0.3,N,0
41000,RENT,5.0,DEBTCONSOLIDATION,A,5000,7.49,0.12,N,0
50000,RENT,3.0,EDUCATION,C,5000,14.35,0.1,Y,0
87600,RENT,4.0,MEDICAL,C,20000,13.35,0.23,Y,0
28800,RENT,1.0,PERSONAL,B,6000,10.62,0.21,N,0
38000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,10000,7.51,0.26,N,0
48000,MORTGAGE,4.0,EDUCATION,B,13750,11.36,0.29,N,0
82500,MORTGAGE,10.0,DEBTCONSOLIDATION,C,21000,13.22,0.27,N,0
40000,RENT,0.0,EDUCATION,B,1600,9.99,0.04,N,0
52000,OWN,2.0,HOMEIMPROVEMENT,C,1000,14.72,0.02,N,0
140000,MORTGAGE,2.0,EDUCATION,A,8000,7.14,0.06,N,0
33600,RENT,0.0,PERSONAL,D,10000,16.89,0.3,N,1
40000,RENT,0.0,MEDICAL,B,8000,11.49,0.2,N,0
72000,RENT,8.0,EDUCATION,C,8400,14.65,0.12,Y,0
55000,MORTGAGE,8.0,MEDICAL,A,6000,7.9,0.11,N,0
60000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,18000,10.62,0.3,N,0
86004,MORTGAGE,6.0,EDUCATION,C,2000,13.92,0.02,Y,0
54000,RENT,0.0,EDUCATION,A,3000,8.94,0.06,N,0
90000,RENT,8.0,MEDICAL,B,7000,9.91,0.08,N,0
120000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000,10.99,0.08,N,0
170000,MORTGAGE,12.0,EDUCATION,A,12000,7.88,0.07,N,0
52000,MORTGAGE,7.0,VENTURE,A,4500,7.88,0.09,N,0
30000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,2200,11.99,0.07,N,0
65000,RENT,1.0,PERSONAL,B,5000,9.99,0.08,N,0
38000,MORTGAGE,1.0,VENTURE,B,10000,10.99,0.26,N,0
60000,RENT,4.0,PERSONAL,B,15000,10.37,0.25,N,0
32000,RENT,0.0,EDUCATION,A,6000,7.29,0.19,N,1
36000,RENT,7.0,EDUCATION,B,6000,11.49,0.17,N,0
50000,MORTGAGE,8.0,VENTURE,B,10000,10.95,0.2,N,0
60000,RENT,3.0,DEBTCONSOLIDATION,B,5000,11.83,0.08,N,0
51298,RENT,2.0,EDUCATION,B,1000,11.49,0.02,N,0
75000,RENT,5.0,MEDICAL,B,8000,9.91,0.11,N,0
61000,RENT,3.0,PERSONAL,A,4200,7.14,0.07,N,0
64125,RENT,2.0,EDUCATION,B,10000,10.65,0.16,N,0
75000,MORTGAGE,4.0,EDUCATION,A,6000,8.9,0.08,N,0
33000,RENT,2.0,MEDICAL,A,3000,9.63,0.09,N,0
103000,RENT,11.0,PERSONAL,C,10000,12.68,0.1,Y,0
132000,RENT,2.0,DEBTCONSOLIDATION,C,27000,13.16,0.19,Y,1
76000,RENT,7.0,PERSONAL,B,20000,10.37,0.26,N,0
78000,MORTGAGE,5.0,VENTURE,B,10800,11.99,0.14,N,0
80000,RENT,5.0,EDUCATION,C,8000,13.43,0.1,N,0
125000,RENT,3.0,VENTURE,A,4000,7.88,0.03,N,0
56000,RENT,1.0,EDUCATION,B,12000,9.99,0.21,N,0
52000,MORTGAGE,7.0,MEDICAL,C,1500,15.23,0.03,Y,0
90000,RENT,6.0,PERSONAL,A,10000,6.17,0.11,N,0
53500,MORTGAGE,12.0,EDUCATION,A,3200,7.88,0.06,N,0
60000,MORTGAGE,6.0,EDUCATION,A,10000,5.79,0.17,N,0
63000,MORTGAGE,3.0,VENTURE,B,10000,10.99,0.16,N,0
70000,RENT,1.0,HOMEIMPROVEMENT,B,10000,9.91,0.14,N,0
24000,RENT,0.0,PERSONAL,B,12000,11.71,0.5,N,1
28800,OWN,1.0,EDUCATION,B,5000,11.49,0.17,N,0
84000,MORTGAGE,17.0,DEBTCONSOLIDATION,A,10000,6.03,0.12,N,0
39000,RENT,0.0,DEBTCONSOLIDATION,D,7400,14.84,0.19,N,1
85100,MORTGAGE,4.0,DEBTCONSOLIDATION,A,4500,7.88,0.05,N,0
150000,MORTGAGE,1.0,MEDICAL,A,7200,6.03,0.05,N,0
50000,RENT,2.0,PERSONAL,D,15000,14.74,0.3,Y,1
60000,MORTGAGE,18.0,HOMEIMPROVEMENT,B,3600,11.49,0.06,N,0
37000,RENT,3.0,DEBTCONSOLIDATION,A,5000,5.42,0.14,N,0
58000,MORTGAGE,0.0,PERSONAL,B,12000,10.99,0.21,N,0
48000,OWN,14.0,VENTURE,C,18500,12.84,0.37,Y,0
40000,MORTGAGE,11.0,PERSONAL,E,12000,17.99,0.3,N,0
80000,OWN,2.0,PERSONAL,A,4800,8.9,0.06,N,0
35000,MORTGAGE,5.0,PERSONAL,A,6000,7.66,0.17,N,0
54000,RENT,6.0,PERSONAL,A,5000,7.9,0.09,N,0
47000,RENT,0.0,PERSONAL,A,6000,6.17,0.13,N,0
30000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,11225,10.59,0.37,N,0
36000,RENT,3.0,PERSONAL,D,10750,14.59,0.3,Y,0
50000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5000,6.03,0.1,N,0
99000,MORTGAGE,1.0,PERSONAL,B,12000,10.37,0.12,N,0
102000,MORTGAGE,3.0,MEDICAL,A,12000,6.03,0.12,N,0
64000,MORTGAGE,2.0,EDUCATION,A,10000,8.94,0.16,N,0
94940,MORTGAGE,5.0,HOMEIMPROVEMENT,A,5000,5.42,0.05,N,0
95000,RENT,2.0,VENTURE,C,14000,13.48,0.15,N,0
45000,RENT,0.0,PERSONAL,A,11000,8.94,0.24,N,0
48000,RENT,4.0,EDUCATION,B,12800,9.99,0.25,N,0
58000,MORTGAGE,6.0,EDUCATION,A,3000,7.4,0.05,N,0
80000,RENT,8.0,EDUCATION,B,15000,10.62,0.19,N,0
42000,MORTGAGE,3.0,PERSONAL,A,5000,5.42,0.12,N,0
48000,RENT,6.0,PERSONAL,B,12000,10.0,0.25,N,0
100860,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6000,5.99,0.06,N,0
47000,RENT,5.0,EDUCATION,C,19750,13.61,0.43,N,1
44000,RENT,4.0,DEBTCONSOLIDATION,A,14400,7.66,0.32,N,1
115275,RENT,7.0,VENTURE,C,7500,11.28,0.07,Y,0
48000,RENT,10.0,VENTURE,D,6000,16.29,0.13,N,0
175000,MORTGAGE,2.0,PERSONAL,B,17000,12.18,0.1,N,0
103000,MORTGAGE,5.0,VENTURE,A,5000,8.49,0.05,N,0
110000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,15000,11.14,0.14,N,0
38000,RENT,0.0,MEDICAL,A,7000,8.94,0.18,N,0
170000,MORTGAGE,8.0,MEDICAL,B,5500,12.42,0.03,N,0
39900,MORTGAGE,5.0,EDUCATION,A,6000,7.51,0.15,N,0
80000,MORTGAGE,0.0,VENTURE,A,6000,8.49,0.07,N,0
39996,OWN,1.0,VENTURE,B,5000,10.74,0.13,N,0
60900,RENT,2.0,PERSONAL,A,3600,6.76,0.06,N,0
37000,RENT,4.0,MEDICAL,B,3000,9.25,0.08,N,0
36000,RENT,7.0,DEBTCONSOLIDATION,B,14000,10.99,0.39,N,0
120000,RENT,2.0,EDUCATION,B,6000,9.99,0.05,N,0
49000,MORTGAGE,1.0,VENTURE,B,9600,10.95,0.2,N,0
42000,RENT,5.0,DEBTCONSOLIDATION,A,2000,5.79,0.05,N,0
75000,MORTGAGE,8.0,VENTURE,A,8000,5.99,0.11,N,0
55000,RENT,6.0,DEBTCONSOLIDATION,B,4000,11.86,0.07,N,0
14400,RENT,0.0,VENTURE,B,2000,11.49,0.14,N,0
69996,RENT,3.0,VENTURE,C,8400,12.84,0.13,Y,0
80000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5000,8.9,0.06,N,0
38400,RENT,0.0,EDUCATION,A,5000,8.9,0.13,N,0
72000,MORTGAGE,3.0,VENTURE,B,12000,10.36,0.17,N,0
42000,RENT,2.0,MEDICAL,A,3000,7.49,0.07,N,0
97000,RENT,3.0,HOMEIMPROVEMENT,A,35000,7.9,0.36,N,1
48000,MORTGAGE,3.0,EDUCATION,C,17375,14.27,0.36,Y,0
78000,RENT,6.0,DEBTCONSOLIDATION,D,10000,15.99,0.13,Y,1
100000,MORTGAGE,3.0,VENTURE,A,5000,6.92,0.05,N,0
48000,MORTGAGE,13.0,MEDICAL,A,7500,8.49,0.16,N,0
42996,RENT,2.0,DEBTCONSOLIDATION,A,6000,7.68,0.14,N,0
