person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,loan_status,rate_burden
50000,RENT,0.0,EDUCATION,A,10000,9.63,0.2,N,0,1.9260000000000002
50000,RENT,0.0,PERSONAL,C,12000,13.48,0.24,N,0,3.2352
60000,RENT,0.0,MEDICAL,A,16800,6.54,0.28,N,0,1.8312000000000002
60000,RENT,5.0,MEDICAL,B,2800,9.7,0.05,N,0,0.485
125000,MORTGAGE,6.0,PERSONAL,D,20000,15.95,0.16,N,0,2.552
84000,RENT,5.0,MEDICAL,A,10000,5.99,0.12,N,0,0.7188
65000,RENT,0.0,EDUCATION,B,3000,12.42,0.05,N,0,0.621
24000,RENT,2.0,HOMEIMPROVEMENT,C,2000,13.48,0.08,Y,1,1.0784
32000,MORTGAGE,9.0,PERSONAL,B,2500,11.86,0.08,N,1,0.9488
141000,MORTGAGE,3.0,VENTURE,A,10000,7.49,0.07,N,0,0.5243000000000001
60000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,5000,11.58,0.08,N,0,0.9264
41000,RENT,2.0,DEBTCONSOLIDATION,A,4500,7.66,0.11,N,0,0.8426
40000,OWN,2.0,HOMEIMPROVEMENT,B,13200,11.48,0.33,N,0,3.7884
36000,MORTGAGE,2.0,PERSONAL,C,5000,12.53,0.14,Y,0,1.7542
60000,RENT,0.0,VENTURE,A,4200,7.88,0.07,N,0,0.5516000000000001
61000,RENT,1.0,DEBTCONSOLIDATION,B,12500,9.99,0.2,N,0,1.9980000000000002
30000,RENT,7.0,DEBTCONSOLIDATION,B,9000,12.42,0.3,N,0,3.726
54000,MORTGAGE,11.0,HOMEIMPROVEMENT,E,5400,17.74,0.1,N,1,1.774
110000,MORTGAGE,5.0,EDUCATION,B,15000,11.48,0.14,N,0,1.6072000000000002
50000,RENT,4.0,VENTURE,B,2000,10.99,0.04,N,0,0.4396
65004,RENT,2.0,MEDICAL,C,13000,12.53,0.2,N,0,2.5060000000000002
66000,MORTGAGE,5.0,MEDICAL,B,21000,12.69,0.3,N,1,3.8069999999999995
60000,MORTGAGE,3.0,VENTURE,B,8000,10.0,0.13,N,0,1.3
45300,RENT,2.0,PERSONAL,E,17000,16.63,0.38,Y,1,6.3194
50000,RENT,5.0,HOMEIMPROVEMENT,B,8000,11.49,0.16,N,0,1.8384
36000,MORTGAGE,15.0,MEDICAL,B,14125,10.65,0.39,N,0,4.1535
60000,OWN,3.0,HOMEIMPROVEMENT,A,10000,7.51,0.17,N,0,1.2767
95000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,15000,13.49,0.16,Y,0,2.1584
67000,RENT,8.0,PERSONAL,B,25000,10.99,0.37,N,1,4.0663
54000,RENT,0.0,EDUCATION,B,10000,12.42,0.19,N,1,2.3598
50000,MORTGAGE,4.0,EDUCATION,A,17500,7.49,0.34,N,0,2.5466
62217,RENT,0.0,DEBTCONSOLIDATION,C,2400,11.66,0.04,N,0,0.46640000000000004
70000,MORTGAGE,3.0,EDUCATION,A,7000,7.49,0.1,N,0,0.7490000000000001
168000,MORTGAGE,12.0,VENTURE,B,24250,10.62,0.14,N,0,1.4868000000000001
95000,MORTGAGE,7.0,VENTURE,B,24000,11.83,0.25,N,0,2.9575
65000,MORTGAGE,15.0,EDUCATION,C,5500,13.99,0.08,Y,0,1.1192
48000,RENT,0.0,HOMEIMPROVEMENT,A,4000,8.0,0.08,N,0,0.64
30000,RENT,0.0,MEDICAL,A,8000,9.32,0.27,N,0,2.5164000000000004
39900,RENT,0.0,PERSONAL,C,12000,12.98,0.3,N,0,3.894
55000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,9000,9.88,0.16,N,0,1.5808000000000002
70000,RENT,5.0,EDUCATION,A,12000,7.51,0.17,N,0,1.2767
60000,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.05,0.42,Y,1,6.321
52000,RENT,3.0,EDUCATION,A,7000,6.91,0.13,N,0,0.8983000000000001
53000,RENT,2.0,EDUCATION,C,4000,13.47,0.08,N,0,1.0776000000000001
38004,RENT,6.0,EDUCATION,C,5000,15.23,0.13,Y,0,1.9799000000000002
120000,MORTGAGE,4.0,MEDICAL,B,6000,9.99,0.05,N,0,0.49950000000000006
88000,RENT,7.0,HOMEIMPROVEMENT,E,3600,19.69,0.04,N,1,0.7876000000000001
75000,RENT,2.0,PERSONAL,A,6000,9.63,0.08,N,0,0.7704000000000001
33000,RENT,2.0,MEDICAL,C,6000,12.99,0.18,Y,0,2.3382
100000,MORTGAGE,12.0,EDUCATION,A,8000,6.03,0.08,N,0,0.48240000000000005
40000,RENT,3.0,PERSONAL,C,8400,13.61,0.21,N,0,2.8581
46000,RENT,3.0,MEDICAL,A,5000,7.29,0.11,N,0,0.8019000000000001
60000,RENT,5.0,MEDICAL,C,15000,12.99,0.25,Y,0,3.2475
84996,MORTGAGE,12.0,PERSONAL,C,8000,13.61,0.09,Y,0,1.2248999999999999
41000,MORTGAGE,6.0,EDUCATION,B,4000,10.37,0.1,N,0,1.037
77500,MORTGAGE,0.0,MEDICAL,A,6000,7.4,0.08,N,0,0.5920000000000001
75000,MORTGAGE,7.0,PERSONAL,B,5000,11.49,0.07,N,0,0.8043000000000001
140000,MORTGAGE,8.0,PERSONAL,A,28000,6.54,0.19,N,0,1.2426
60000,RENT,1.0,DEBTCONSOLIDATION,A,9000,5.42,0.15,N,0,0.813
33600,RENT,2.0,EDUCATION,C,5000,13.99,0.15,N,0,2.0985
32400,RENT,3.0,DEBTCONSOLIDATION,A,10000,7.66,0.31,N,1,2.3746
56000,OWN,12.0,MEDICAL,C,14500,13.61,0.26,Y,0,3.5386
32000,RENT,4.0,MEDICAL,C,6000,13.84,0.19,Y,1,2.6296
130000,MORTGAGE,11.0,HOMEIMPROVEMENT,D,24250,17.27,0.19,N,0,3.2813
60000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,2000,7.88,0.03,N,0,0.2364
90000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,5000,13.49,0.06,N,0,0.8094
75000,RENT,9.0,PERSONAL,A,6500,7.49,0.09,N,0,0.6741
67422,MORTGAGE,8.0,EDUCATION,C,16000,12.99,0.24,N,0,3.1176
40000,RENT,4.0,MEDICAL,A,5000,7.49,0.13,N,0,0.9737
49000,RENT,11.0,PERSONAL,B,5000,11.49,0.1,N,0,1.149
30000,RENT,1.0,MEDICAL,C,10000,13.11,0.33,N,1,4.3263
30000,RENT,4.0,MEDICAL,D,5000,15.62,0.17,N,0,2.6554
47000,MORTGAGE,6.0,VENTURE,A,7000,8.9,0.15,N,0,1.335
52000,MORTGAGE,6.0,PERSONAL,C,11500,13.57,0.22,N,0,2.9854000000000003
78000,RENT,4.0,VENTURE,B,2400,12.42,0.03,N,0,0.3726
35000,RENT,9.0,EDUCATION,C,1500,13.16,0.04,Y,0,0.5264
30000,MORTGAGE,5.0,VENTURE,C,12000,13.49,0.4,N,0,5.396000000000001
42000,RENT,5.0,MEDICAL,B,11000,10.59,0.26,N,0,2.7534
30000,RENT,0.0,EDUCATION,D,5000,15.62,0.17,Y,1,2.6554
33600,RENT,0.0,VENTURE,C,5000,12.87,0.15,Y,0,1.9304999999999999
36000,RENT,0.0,DEBTCONSOLIDATION,B,13500,10.36,0.38,N,1,3.9368
175000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,9000,9.99,0.04,N,0,0.3996
43000,RENT,3.0,PERSONAL,A,14400,6.92,0.33,N,1,2.2836000000000003
60000,RENT,5.0,MEDICAL,C,15000,13.85,0.25,Y,0,3.4625
72000,MORTGAGE,3.0,MEDICAL,A,16000,6.03,0.21,N,0,1.2663
65000,MORTGAGE,2.0,MEDICAL,B,12000,11.71,0.18,N,0,2.1078
50000,RENT,6.0,VENTURE,B,10000,11.71,0.2,N,0,2.342
65000,MORTGAGE,6.0,MEDICAL,B,6500,10.74,0.1,N,0,1.074
98000,RENT,4.0,HOMEIMPROVEMENT,A,5000,7.51,0.05,N,1,0.3755
63000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,11200,13.99,0.18,Y,1,2.5181999999999998
49000,MORTGAGE,13.0,EDUCATION,C,5000,15.27,0.1,Y,1,1.5270000000000001
55000,MORTGAGE,6.0,PERSONAL,A,6000,7.88,0.11,N,0,0.8668
33600,RENT,1.0,VENTURE,B,5000,10.99,0.15,N,0,1.6485
48000,RENT,0.0,EDUCATION,B,12000,10.36,0.25,N,0,2.59
77367,MORTGAGE,11.0,EDUCATION,A,1500,6.17,0.02,N,0,0.1234
44400,MORTGAGE,9.0,HOMEIMPROVEMENT,C,6000,12.99,0.14,Y,0,1.8186000000000002
70000,RENT,5.0,PERSONAL,A,10000,7.29,0.14,N,0,1.0206000000000002
54000,RENT,1.0,VENTURE,A,6000,7.05,0.11,N,0,0.7755
30000,RENT,4.0,DEBTCONSOLIDATION,A,5000,6.03,0.17,N,0,1.0251000000000001
42000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5000,5.99,0.12,N,0,0.7188
54000,RENT,8.0,DEBTCONSOLIDATION,D,15000,16.29,0.28,N,1,4.5612
72000,RENT,10.0,MEDICAL,B,14400,12.69,0.2,N,0,2.5380000000000003
84000,MORTGAGE,0.0,EDUCATION,B,10000,11.26,0.12,N,0,1.3512
34000,RENT,4.0,EDUCATION,D,14000,15.62,0.43,N,1,6.7166
60000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,10000,11.71,0.17,N,0,1.9907000000000004
63996,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3000,5.42,0.05,N,0,0.271
50000,MORTGAGE,12.0,EDUCATION,A,10000,8.59,0.2,N,0,1.718
128500,MORTGAGE,7.0,PERSONAL,A,15000,6.54,0.12,N,0,0.7847999999999999
65000,MORTGAGE,4.0,MEDICAL,A,7200,6.03,0.11,N,0,0.6633
37000,RENT,21.0,PERSONAL,D,6000,15.65,0.16,N,0,2.504
72000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,6000,10.99,0.08,N,0,0.8792
75000,MORTGAGE,7.0,PERSONAL,C,7500,12.23,0.1,Y,0,1.223
64000,MORTGAGE,1.0,EDUCATION,C,3500,12.99,0.05,Y,0,0.6495000000000001
26400,RENT,5.0,EDUCATION,C,1000,12.99,0.04,Y,0,0.5196000000000001
84000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,11.83,0.24,N,0,2.8392
52000,MORTGAGE,10.0,DEBTCONSOLIDATION,C,10000,13.85,0.19,N,0,2.6315
70000,RENT,5.0,DEBTCONSOLIDATION,B,8000,10.99,0.11,N,0,1.2089
60000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,15000,11.86,0.25,N,0,2.965
84000,MORTGAGE,5.0,EDUCATION,B,20000,11.83,0.24,N,0,2.8392
90000,MORTGAGE,6.0,PERSONAL,A,12800,7.88,0.14,N,0,1.1032000000000002
30000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,6000,12.69,0.2,N,1,2.5380000000000003
50000,MORTGAGE,3.0,PERSONAL,B,10000,9.99,0.2,N,0,1.9980000000000002
30000,RENT,3.0,PERSONAL,C,10000,14.22,0.33,Y,1,4.6926000000000005
47380,RENT,10.0,PERSONAL,D,15000,15.58,0.32,Y,1,4.9856
100000,MORTGAGE,6.0,PERSONAL,A,8000,5.42,0.08,N,0,0.4336
60000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,6000,7.51,0.1,N,0,0.751
40000,RENT,3.0,PERSONAL,A,9600,7.29,0.24,N,0,1.7496
65000,RENT,9.0,HOMEIMPROVEMENT,B,10000,10.99,0.15,N,0,1.6485
60000,RENT,7.0,EDUCATION,A,4000,7.49,0.07,N,0,0.5243000000000001
50400,MORTGAGE,6.0,EDUCATION,A,10500,7.51,0.2,N,0,1.502
75000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4200,7.29,0.06,N,0,0.4374
80000,MORTGAGE,8.0,MEDICAL,A,10000,7.74,0.13,N,0,1.0062
28000,RENT,4.0,DEBTCONSOLIDATION,B,7225,9.99,0.27,N,1,2.6973000000000003
40000,RENT,1.0,VENTURE,C,2000,13.49,0.05,Y,0,0.6745000000000001
120000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,23000,6.91,0.19,N,0,1.3129
39000,RENT,5.0,DEBTCONSOLIDATION,B,12000,10.99,0.31,N,1,3.4069000000000003
38000,RENT,0.0,PERSONAL,C,3000,13.98,0.08,Y,0,1.1184
100000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,6000,11.49,0.06,N,0,0.6894
92000,OWN,3.0,VENTURE,A,12000,7.49,0.13,N,0,0.9737
36100,RENT,6.0,PERSONAL,D,9000,16.49,0.26,N,0,4.2874
48000,RENT,6.0,DEBTCONSOLIDATION,A,6000,7.51,0.13,N,0,0.9763000000000001
43000,RENT,2.0,PERSONAL,B,3500,11.49,0.08,N,0,0.9192
100000,RENT,2.0,HOMEIMPROVEMENT,A,6000,6.54,0.06,N,0,0.39239999999999997
59435,MORTGAGE,9.0,HOMEIMPROVEMENT,B,17500,10.65,0.31,N,0,3.3015
54000,RENT,6.0,MEDICAL,A,5000,7.9,0.09,N,1,0.711
54000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,5100,11.89,0.09,N,0,1.0701
90000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,5.99,0.11,N,0,0.6589
65000,RENT,6.0,MEDICAL,C,11500,13.49,0.18,N,0,2.4282
45000,RENT,0.0,MEDICAL,A,6000,7.49,0.13,N,0,0.9737
60000,OWN,0.0,PERSONAL,C,7500,13.61,0.13,Y,0,1.7693
65000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10000,7.51,0.15,N,0,1.1264999999999998
45000,MORTGAGE,2.0,VENTURE,A,8500,7.9,0.19,N,0,1.5010000000000001
73248,RENT,5.0,MEDICAL,B,12000,11.11,0.16,N,0,1.7775999999999998
60000,RENT,2.0,PERSONAL,C,7000,12.87,0.12,N,1,1.5443999999999998
51850,RENT,0.0,MEDICAL,D,4000,15.21,0.08,N,1,1.2168
43000,RENT,2.0,VENTURE,C,3200,13.16,0.07,Y,0,0.9212000000000001
36000,MORTGAGE,4.0,VENTURE,A,15000,7.49,0.42,N,0,3.1458
25000,OWN,0.0,MEDICAL,B,1000,9.99,0.04,N,0,0.3996
81600,MORTGAGE,9.0,DEBTCONSOLIDATION,E,6000,16.45,0.07,N,1,1.1515
34000,RENT,1.0,HOMEIMPROVEMENT,E,2500,16.32,0.07,N,1,1.1424
28800,MORTGAGE,6.0,EDUCATION,A,6075,7.9,0.21,N,0,1.659
150000,MORTGAGE,1.0,PERSONAL,B,15000,9.63,0.1,N,0,0.9630000000000001
95004,MORTGAGE,4.0,EDUCATION,B,24250,10.75,0.26,N,0,2.795
54000,RENT,6.0,DEBTCONSOLIDATION,B,12000,10.74,0.22,N,0,2.3628
100111,MORTGAGE,5.0,VENTURE,C,20000,13.49,0.2,N,0,2.6980000000000004
25000,RENT,4.0,DEBTCONSOLIDATION,C,3600,13.47,0.14,Y,0,1.8858000000000004
54000,RENT,2.0,EDUCATION,D,17500,14.09,0.32,N,1,4.5088
100000,RENT,1.0,VENTURE,A,9000,5.99,0.09,N,0,0.5391
51000,MORTGAGE,7.0,EDUCATION,B,15000,11.86,0.29,N,1,3.4393999999999996
71000,RENT,10.0,MEDICAL,D,3000,16.29,0.04,N,0,0.6516
52273,RENT,3.0,EDUCATION,D,5000,15.58,0.1,N,0,1.558
51850,MORTGAGE,8.0,MEDICAL,B,3600,11.99,0.06,N,1,0.7194
29000,RENT,3.0,MEDICAL,C,4800,11.91,0.17,N,0,2.0247
73000,MORTGAGE,7.0,PERSONAL,C,25000,13.11,0.34,Y,0,4.4574
98000,MORTGAGE,10.0,EDUCATION,A,35000,7.9,0.36,N,0,2.844
48000,RENT,8.0,EDUCATION,B,5000,10.59,0.1,N,0,1.059
50000,RENT,5.0,VENTURE,B,12000,10.37,0.24,N,0,2.4888
75000,RENT,6.0,PERSONAL,A,5000,7.9,0.07,N,0,0.553
30000,RENT,3.0,PERSONAL,B,6000,10.38,0.2,N,0,2.076
140000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,6000,11.36,0.04,N,0,0.45439999999999997
175000,MORTGAGE,9.0,HOMEIMPROVEMENT,E,12000,15.68,0.06,Y,0,0.9408
33000,RENT,2.0,DEBTCONSOLIDATION,B,5000,10.65,0.15,N,0,1.5975
65000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12000,6.92,0.18,N,0,1.2456
45600,MORTGAGE,7.0,MEDICAL,C,13000,13.35,0.29,N,0,3.8714999999999997
54000,RENT,8.0,MEDICAL,D,14900,15.65,0.27,Y,1,4.2255
30000,RENT,3.0,EDUCATION,D,3500,14.61,0.12,N,1,1.7531999999999999
64000,RENT,4.0,MEDICAL,C,12000,13.98,0.19,Y,0,2.6562
36000,MORTGAGE,8.0,EDUCATION,A,9000,7.51,0.25,N,0,1.8775
40000,RENT,3.0,VENTURE,B,12000,12.69,0.3,N,0,3.8069999999999995
30000,RENT,7.0,MEDICAL,B,4000,11.49,0.13,N,0,1.4937
49000,RENT,6.0,PERSONAL,C,11600,15.27,0.24,Y,0,3.6647999999999996
70000,MORTGAGE,5.0,PERSONAL,A,7200,8.9,0.1,N,0,0.8900000000000001
80000,RENT,1.0,EDUCATION,C,6000,13.22,0.07,N,0,0.9254000000000001
37000,RENT,0.0,EDUCATION,A,10000,5.79,0.27,N,0,1.5633000000000001
35000,MORTGAGE,5.0,PERSONAL,A,8000,7.66,0.23,N,0,1.7618
50000,RENT,6.0,PERSONAL,B,14000,10.65,0.28,N,1,2.982
80000,MORTGAGE,14.0,EDUCATION,A,9000,6.62,0.11,N,0,0.7282000000000001
61200,RENT,5.0,MEDICAL,A,7200,6.62,0.11,N,0,0.7282000000000001
75000,RENT,2.0,DEBTCONSOLIDATION,B,12000,11.71,0.16,N,0,1.8736000000000002
98004,OWN,8.0,VENTURE,A,18000,7.51,0.19,N,0,1.4269
40000,RENT,2.0,VENTURE,C,5500,13.57,0.14,N,0,1.8998000000000002
70000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,5.42,0.09,N,0,0.48779999999999996
48000,RENT,7.0,PERSONAL,A,6000,7.49,0.13,N,0,0.9737
44000,MORTGAGE,5.0,PERSONAL,B,6000,11.71,0.14,N,1,1.6394000000000002
70000,MORTGAGE,7.0,VENTURE,B,8000,10.59,0.11,N,0,1.1649
80000,MORTGAGE,7.0,PERSONAL,B,6500,9.91,0.08,N,0,0.7928000000000001
48000,RENT,5.0,DEBTCONSOLIDATION,C,12000,12.09,0.25,N,0,3.0225
119000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,9000,10.74,0.08,N,0,0.8592000000000001
67000,MORTGAGE,6.0,EDUCATION,A,8150,7.51,0.12,N,0,0.9011999999999999
31200,MORTGAGE,2.0,PERSONAL,A,11200,8.49,0.36,N,0,3.0564
120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,10.25,0.13,N,0,1.3325
52596,RENT,5.0,EDUCATION,C,8700,13.23,0.15,Y,0,1.9845
80000,MORTGAGE,2.0,MEDICAL,C,5000,13.49,0.06,N,0,0.8094
75000,MORTGAGE,5.0,EDUCATION,A,10000,7.29,0.13,N,0,0.9477
85000,MORTGAGE,0.0,MEDICAL,A,12000,7.88,0.14,N,0,1.1032000000000002
60000,RENT,0.0,PERSONAL,B,4000,11.71,0.07,N,0,0.8197000000000001
38000,MORTGAGE,6.0,MEDICAL,A,7000,7.9,0.18,N,0,1.422
94800,MORTGAGE,0.0,DEBTCONSOLIDATION,B,3000,10.37,0.03,N,0,0.3111
46000,MORTGAGE,1.0,PERSONAL,D,7400,15.62,0.16,N,0,2.4992
43738,RENT,5.0,MEDICAL,A,14000,7.88,0.32,N,1,2.5216
139008,MORTGAGE,2.0,VENTURE,C,25000,13.47,0.18,N,0,2.4246
85000,RENT,4.0,DEBTCONSOLIDATION,A,12000,7.49,0.14,N,0,1.0486000000000002
60000,RENT,4.0,MEDICAL,B,12000,10.62,0.2,N,0,2.124
45000,OWN,0.0,MEDICAL,A,14000,7.9,0.31,N,0,2.4490000000000003
50000,MORTGAGE,18.0,DEBTCONSOLIDATION,C,5000,13.48,0.1,Y,0,1.348
123000,RENT,4.0,DEBTCONSOLIDATION,C,2800,13.49,0.02,Y,0,0.2698
50000,MORTGAGE,1.0,VENTURE,B,12000,9.63,0.24,N,0,2.3112
86000,MORTGAGE,5.0,EDUCATION,B,16000,10.62,0.19,N,0,2.0178
50000,MORTGAGE,1.0,VENTURE,B,4000,10.37,0.08,N,0,0.8296
122000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,10000,7.88,0.08,N,0,0.6304
70000,MORTGAGE,9.0,VENTURE,A,7000,6.62,0.1,N,0,0.662
76464,MORTGAGE,9.0,HOMEIMPROVEMENT,A,13000,7.9,0.17,N,0,1.3430000000000002
45000,RENT,6.0,DEBTCONSOLIDATION,B,6000,11.49,0.13,N,0,1.4937
48000,RENT,3.0,VENTURE,B,3600,10.74,0.07,N,0,0.7518000000000001
39000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,9000,7.49,0.23,N,0,1.7227000000000001
24000,MORTGAGE,4.0,PERSONAL,C,8500,12.87,0.35,N,0,4.504499999999999
35000,MORTGAGE,0.0,MEDICAL,C,5000,12.68,0.14,N,0,1.7752000000000001
34000,RENT,0.0,MEDICAL,B,1200,9.91,0.04,N,0,0.39640000000000003
30000,RENT,0.0,MEDICAL,B,7000,10.65,0.23,N,0,2.4495
50000,MORTGAGE,6.0,MEDICAL,C,12000,13.98,0.24,Y,0,3.3552
47000,OWN,4.0,MEDICAL,A,8000,6.54,0.17,N,0,1.1118000000000001
78000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,12800,14.79,0.16,N,1,2.3664
40000,RENT,1.0,EDUCATION,C,10000,13.22,0.25,Y,0,3.305
55000,RENT,4.0,MEDICAL,A,8000,7.29,0.15,N,0,1.0935
50000,MORTGAGE,6.0,VENTURE,C,6000,13.99,0.12,N,0,1.6788
75000,MORTGAGE,0.0,MEDICAL,A,15000,8.59,0.2,N,0,1.718
50000,RENT,0.0,DEBTCONSOLIDATION,B,4000,10.62,0.08,N,0,0.8495999999999999
14400,RENT,0.0,EDUCATION,B,4000,11.71,0.28,N,1,3.2788000000000004
105500,MORTGAGE,7.0,EDUCATION,B,6000,9.99,0.06,N,0,0.5994
78000,RENT,6.0,HOMEIMPROVEMENT,B,8000,12.42,0.1,N,0,1.242
70000,MORTGAGE,10.0,EDUCATION,A,5000,7.88,0.07,N,0,0.5516000000000001
30000,RENT,8.0,EDUCATION,C,11300,13.49,0.38,N,1,5.1262
40000,RENT,4.0,PERSONAL,A,5000,8.59,0.13,N,0,1.1167
87600,MORTGAGE,11.0,VENTURE,B,12000,11.49,0.14,N,0,1.6086000000000003
135000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000,11.12,0.19,N,0,2.1128
50000,RENT,4.0,MEDICAL,B,10000,10.95,0.2,N,0,2.19
65000,MORTGAGE,8.0,MEDICAL,D,13000,16.77,0.2,N,0,3.354
33600,RENT,5.0,EDUCATION,B,10000,10.99,0.3,N,0,3.297
55000,RENT,3.0,VENTURE,B,10000,10.59,0.18,N,0,1.9062
120000,RENT,7.0,EDUCATION,B,6000,9.99,0.05,N,0,0.49950000000000006
50000,RENT,0.0,PERSONAL,C,8000,13.49,0.16,N,0,2.1584
50000,MORTGAGE,3.0,VENTURE,B,3000,11.83,0.06,N,0,0.7098
70000,OWN,4.0,EDUCATION,C,16000,12.73,0.23,Y,0,2.9279
45000,RENT,6.0,PERSONAL,C,5000,12.99,0.11,N,0,1.4289
30000,RENT,1.0,VENTURE,E,6000,16.32,0.2,Y,1,3.2640000000000002
120000,MORTGAGE,5.0,PERSONAL,B,7000,10.99,0.06,N,0,0.6594
35000,MORTGAGE,4.0,MEDICAL,B,15000,10.37,0.43,N,0,4.459099999999999
60000,RENT,1.0,MEDICAL,B,7200,11.14,0.12,N,0,1.3368
75000,MORTGAGE,8.0,VENTURE,A,5000,6.03,0.07,N,0,0.42210000000000003
60000,RENT,5.0,MEDICAL,B,8000,10.99,0.13,N,0,1.4287
60000,MORTGAGE,3.0,EDUCATION,B,16750,10.38,0.28,N,0,2.9064000000000005
45000,RENT,3.0,DEBTCONSOLIDATION,B,4000,11.58,0.09,N,0,1.0422
175000,OWN,2.0,PERSONAL,B,5000,11.71,0.03,N,0,0.3513
54000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000,10.62,0.15,N,0,1.5929999999999997
33666,RENT,4.0,DEBTCONSOLIDATION,D,8000,18.25,0.24,N,1,4.38
54996,RENT,1.0,EDUCATION,C,10000,12.84,0.18,N,0,2.3112
48000,RENT,8.0,VENTURE,B,2000,12.69,0.04,N,0,0.5075999999999999
175000,RENT,3.0,MEDICAL,C,14000,13.92,0.07,Y,0,0.9744
100000,MORTGAGE,0.0,EDUCATION,B,21000,11.48,0.21,N,0,2.4108
60000,MORTGAGE,9.0,VENTURE,B,4000,10.99,0.07,N,0,0.7693000000000001
45000,RENT,0.0,MEDICAL,C,7500,12.53,0.17,Y,0,2.1301
38000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,4000,12.87,0.1,N,0,1.287
42000,MORTGAGE,5.0,PERSONAL,A,7000,6.92,0.17,N,0,1.1764000000000001
70000,MORTGAGE,8.0,PERSONAL,A,8000,7.29,0.11,N,0,0.8019000000000001
120000,MORTGAGE,6.0,EDUCATION,A,16000,8.9,0.13,N,0,1.157
44000,MORTGAGE,5.0,MEDICAL,A,10000,7.51,0.23,N,0,1.7273
37200,RENT,5.0,MEDICAL,B,9000,10.99,0.24,N,0,2.6376
24000,RENT,2.0,EDUCATION,B,1000,12.42,0.04,N,0,0.4968
120000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,6000,10.99,0.05,N,0,0.5495
55000,MORTGAGE,2.0,EDUCATION,A,3000,6.03,0.05,N,0,0.30150000000000005
25200,RENT,3.0,PERSONAL,C,6000,13.92,0.24,N,1,3.3407999999999998
62000,RENT,1.0,DEBTCONSOLIDATION,C,9000,13.61,0.15,N,0,2.0414999999999996
94000,MORTGAGE,9.0,VENTURE,A,10000,5.99,0.11,N,0,0.6589
55000,OWN,5.0,PERSONAL,C,8000,14.26,0.15,N,0,2.139
45000,MORTGAGE,3.0,VENTURE,A,4000,6.62,0.09,N,0,0.5958
44000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,7.66,0.14,N,0,1.0724
96000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,10.99,0.1,N,0,1.099
110000,MORTGAGE,2.0,VENTURE,A,11000,6.99,0.1,N,0,0.6990000000000001
78000,RENT,18.0,EDUCATION,E,25000,16.4,0.31,Y,1,5.084
50000,RENT,2.0,VENTURE,B,10000,11.26,0.2,N,0,2.2520000000000002
70000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,10000,10.25,0.14,N,0,1.435
107000,MORTGAGE,0.0,EDUCATION,A,1000,7.4,0.01,N,0,0.07400000000000001
30000,MORTGAGE,3.0,VENTURE,A,12000,7.51,0.4,N,0,3.004
59000,RENT,6.0,MEDICAL,E,12000,16.0,0.2,N,1,3.2
130000,RENT,9.0,HOMEIMPROVEMENT,D,25000,14.59,0.19,Y,0,2.7721
70000,MORTGAGE,8.0,EDUCATION,B,25000,9.62,0.36,N,0,3.4631999999999996
19200,RENT,0.0,MEDICAL,B,4000,10.99,0.21,N,1,2.3079
52000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,7.51,0.12,N,0,0.9011999999999999
28800,RENT,3.0,EDUCATION,C,5325,14.27,0.19,Y,0,2.7113
