person_income,person_home_ownership,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,loan_status,intent_default_risk
84000,MORTGAGE,4.0,B,20000,11.71,0.24,0,6
30000,RENT,2.0,C,5000,12.84,0.17,0,5
40000,MORTGAGE,6.0,B,10000,11.99,0.25,0,4
38000,OWN,10.0,A,12000,5.42,0.32,0,1
30000,RENT,6.0,B,8000,12.53,0.27,0,2
116004,MORTGAGE,9.0,B,20000,12.21,0.18,0,1
74400,MORTGAGE,0.0,A,3500,7.29,0.05,0,5
30000,MORTGAGE,5.0,A,11525,6.99,0.38,0,2
48000,RENT,6.0,B,6000,10.59,0.13,0,6
61600,MORTGAGE,5.0,A,4200,7.29,0.07,0,4
115000,MORTGAGE,0.0,B,19000,10.2,0.17,0,4
80000,MORTGAGE,3.0,D,6000,14.09,0.07,0,1
80000,RENT,9.0,B,3000,11.71,0.04,0,2
88020,RENT,3.0,A,10000,6.62,0.12,0,3
66000,MORTGAGE,2.0,B,7200,11.71,0.11,1,6
52500,MORTGAGE,3.0,D,9500,15.58,0.18,1,5
45000,MORTGAGE,0.0,C,5000,12.73,0.11,0,2
34000,RENT,6.0,C,4000,13.11,0.12,1,5
52000,MORTGAGE,2.0,C,6400,13.79,0.12,0,9
64600,MORTGAGE,14.0,D,9000,13.67,0.12,1,5
79894,RENT,16.0,D,8000,14.46,0.1,0,3
42000,RENT,1.0,C,2000,12.87,0.05,0,3
80000,MORTGAGE,6.0,A,6400,7.9,0.08,0,4
39000,RENT,2.0,B,10000,11.86,0.26,1,4
82000,MORTGAGE,12.0,B,10000,10.59,0.12,0,1
100000,MORTGAGE,0.0,A,20000,7.88,0.2,0,6
70000,RENT,1.0,B,17000,11.89,0.24,0,4
59000,MORTGAGE,5.0,A,4000,6.76,0.07,0,1
50000,RENT,3.0,B,4000,10.0,0.08,0,5
120000,RENT,0.0,A,10000,8.59,0.08,0,3
84000,RENT,0.0,D,12000,15.65,0.14,1,10
102000,MORTGAGE,1.0,C,15000,12.84,0.15,0,8
60000,MORTGAGE,3.0,A,7000,5.79,0.12,0,5
70000,RENT,9.0,C,15000,13.61,0.21,0,5
91800,MORTGAGE,8.0,D,25000,15.7,0.22,1,5
60000,MORTGAGE,2.0,A,14000,7.51,0.23,0,2
95000,OWN,1.0,C,18400,12.99,0.19,0,1
70000,RENT,3.0,B,15000,10.99,0.21,0,2
100000,MORTGAGE,2.0,A,1000,5.79,0.01,0,3
34000,RENT,9.0,C,12000,13.11,0.35,0,1
75000,MORTGAGE,5.0,A,6000,6.03,0.08,0,1
100000,MORTGAGE,0.0,A,10000,9.63,0.1,0,3
29232,MORTGAGE,1.0,B,11200,11.71,0.38,0,3
62400,RENT,0.0,A,18000,6.91,0.28,0,5
40000,RENT,0.0,B,12000,9.62,0.3,0,5
30000,OWN,2.0,C,7000,12.84,0.23,0,9
30000,RENT,3.0,A,6000,7.51,0.2,0,5
30000,MORTGAGE,5.0,B,10625,11.99,0.35,0,6
95000,MORTGAGE,3.0,C,20000,13.06,0.21,0,12
102500,MORTGAGE,3.0,A,9000,7.66,0.09,0,4
44000,MORTGAGE,2.0,C,12000,13.49,0.27,0,6
60132,RENT,2.0,C,10000,12.99,0.17,0,12
30000,RENT,0.0,A,7200,6.62,0.24,0,5
65000,MORTGAGE,3.0,A,7000,7.88,0.11,0,1
80000,MORTGAGE,6.0,B,24000,10.38,0.3,0,1
60000,OWN,3.0,D,10000,15.37,0.17,0,3
85000,MORTGAGE,0.0,B,20000,11.36,0.24,0,6
67000,MORTGAGE,11.0,A,3000,6.99,0.04,0,4
69000,RENT,0.0,D,25000,14.59,0.36,1,8
30000,RENT,2.0,A,3000,7.29,0.1,0,1
24960,OWN,6.0,B,16000,10.99,0.07,0,2
24000,RENT,2.0,C,1500,13.85,0.06,0,9
65000,MORTGAGE,3.0,A,10000,7.29,0.15,0,5
55000,RENT,3.0,A,10000,9.32,0.18,0,2
50000,MORTGAGE,3.0,A,15000,6.91,0.3,0,4
52500,RENT,4.0,C,4650,15.23,0.09,0,8
52728,RENT,5.0,A,4000,7.14,0.08,0,3
56004,MORTGAGE,13.0,A,9600,6.03,0.17,0,6
60000,RENT,5.0,C,10000,13.43,0.17,0,4
31000,RENT,4.0,A,5000,7.9,0.16,1,3
60000,MORTGAGE,3.0,A,6000,7.14,0.1,0,6
55000,RENT,4.0,C,5000,13.49,0.09,0,8
50000,RENT,4.0,A,10000,6.03,0.2,0,4
18000,RENT,4.0,E,5000,19.03,0.27,1,8
48000,MORTGAGE,8.0,A,5000,7.88,0.1,0,5
47000,MORTGAGE,7.0,C,18000,14.26,0.38,0,3
42000,RENT,5.0,C,5000,14.35,0.12,0,5
42000,RENT,0.0,A,1200,7.66,0.03,0,2
40000,RENT,2.0,B,8000,10.36,0.2,0,3
64500,RENT,13.0,B,10000,10.74,0.15,0,3
48000,RENT,0.0,A,4200,8.49,0.09,0,3
64000,RENT,5.0,B,15000,10.0,0.23,0,5
40000,RENT,6.0,B,5000,10.25,0.13,0,1
50000,MORTGAGE,2.0,B,6000,10.99,0.12,0,6
90000,MORTGAGE,12.0,A,3500,8.07,0.04,0,5
86000,MORTGAGE,4.0,B,20000,11.71,0.23,0,5
36996,MORTGAGE,6.0,B,10000,10.08,0.27,0,3
75000,MORTGAGE,8.0,C,3000,13.49,0.04,0,7
60000,RENT,2.0,B,12000,11.71,0.2,0,3
45000,RENT,7.0,B,12000,9.62,0.27,0,6
29120,OWN,3.0,A,6000,6.62,0.21,0,1
55000,MORTGAGE,5.0,B,12000,12.42,0.22,0,1
34000,RENT,1.0,D,10000,16.77,0.29,1,12
75000,MORTGAGE,4.0,B,8400,9.99,0.11,0,4
75000,RENT,6.0,A,5000,6.03,0.07,0,5
75000,MORTGAGE,5.0,B,25000,11.49,0.33,0,1
30000,RENT,13.0,B,12000,11.99,0.41,1,5
21600,RENT,2.0,B,4000,12.18,0.19,1,6
70000,MORTGAGE,7.0,B,6000,11.14,0.09,0,2
51012,RENT,1.0,E,20000,16.45,0.39,1,7
50000,RENT,7.0,A,5000,7.68,0.1,0,2
55000,RENT,3.0,B,6000,9.25,0.11,0,2
60000,RENT,0.0,C,5000,13.99,0.08,0,8
44000,RENT,1.0,C,7500,12.53,0.16,1,6
42016,RENT,4.0,D,5000,15.33,0.12,0,5
36000,RENT,7.0,F,6000,17.58,0.17,0,7
50000,RENT,2.0,A,14000,6.03,0.28,0,5
52250,RENT,3.0,C,4000,13.23,0.08,0,10
85000,MORTGAGE,4.0,C,10000,13.49,0.12,0,8
60000,MORTGAGE,2.0,A,6500,6.17,0.11,0,4
78000,MORTGAGE,7.0,A,14500,8.94,0.18,0,3
36000,RENT,1.0,C,8000,13.22,0.22,0,9
57000,MORTGAGE,12.0,A,15000,6.03,0.26,0,2
102000,RENT,0.0,B,25000,10.36,0.25,0,4
175000,MORTGAGE,2.0,C,20000,12.09,0.11,0,11
85000,MORTGAGE,3.0,B,10000,12.69,0.12,0,2
33048,RENT,4.0,B,12000,11.36,0.37,1,6
90000,MORTGAGE,0.0,A,10000,7.49,0.11,0,6
58000,MORTGAGE,4.0,A,9000,7.88,0.16,0,1
75000,MORTGAGE,7.0,A,12500,6.03,0.17,0,6
54000,RENT,1.0,E,3000,16.35,0.06,1,8
27000,RENT,3.0,A,6000,7.9,0.22,1,2
122000,RENT,5.0,C,15000,13.49,0.12,0,9
65400,OWN,6.0,B,14000,12.18,0.22,0,2
42000,RENT,1.0,D,10000,15.58,0.24,1,9
48000,RENT,1.0,C,10800,13.16,0.23,0,5
30000,RENT,3.0,C,8000,13.47,0.27,0,5
24696,RENT,3.0,B,9250,10.75,0.39,1,3
175000,RENT,3.0,C,25000,12.53,0.11,0,4
52000,OWN,7.0,A,3000,7.25,0.06,0,5
21600,OWN,1.0,B,4000,12.18,0.19,0,1
65000,MORTGAGE,9.0,D,25000,16.07,0.38,0,2
80000,RENT,3.0,A,12000,6.03,0.15,0,4
30000,RENT,2.0,A,5000,6.91,0.17,0,2
36000,RENT,0.0,B,5000,11.71,0.14,0,3
60000,RENT,0.0,A,3000,5.42,0.05,0,6
54000,MORTGAGE,8.0,B,15000,11.11,0.28,0,5
47000,RENT,5.0,C,6000,12.68,0.13,0,2
90000,MORTGAGE,13.0,B,17500,11.99,0.19,0,3
45000,RENT,1.0,C,6000,13.61,0.13,0,9
60000,RENT,5.0,B,12000,11.71,0.2,0,5
45000,RENT,6.0,B,6000,11.49,0.13,0,2
29280,MORTGAGE,4.0,A,1500,8.9,0.05,0,6
47184,RENT,0.0,B,5000,10.25,0.11,0,6
78000,MORTGAGE,4.0,A,14000,7.49,0.18,0,3
75000,MORTGAGE,8.0,A,11000,7.88,0.15,0,1
90000,MORTGAGE,6.0,A,16000,5.42,0.18,0,2
63128,RENT,1.0,A,8000,8.94,0.11,1,5
38000,RENT,1.0,C,9500,13.22,0.25,0,6
69000,RENT,4.0,A,16800,6.99,0.23,0,5
128000,OWN,0.0,D,35000,15.33,0.27,0,3
30000,RENT,2.0,C,4800,13.48,0.16,1,10
50000,MORTGAGE,5.0,A,10000,7.9,0.2,0,2
28800,RENT,1.0,B,12000,10.59,0.43,1,1
45000,RENT,0.0,B,3000,12.42,0.07,0,1
125000,RENT,5.0,A,35000,7.9,0.28,0,3
52828,MORTGAGE,3.0,B,11000,10.62,0.21,0,1
60000,OWN,7.0,B,20000,10.65,0.33,0,5
55000,RENT,6.0,A,12000,7.9,0.22,0,4
75000,OWN,4.0,C,7500,13.92,0.1,0,5
25000,RENT,2.0,A,2500,7.88,0.1,0,6
85224,MORTGAGE,11.0,B,7500,10.0,0.09,1,3
27600,RENT,2.0,B,3000,10.37,0.11,0,2
45000,MORTGAGE,8.0,C,10200,13.85,0.22,0,5
142000,MORTGAGE,3.0,A,15000,8.49,0.11,0,5
65000,RENT,3.0,B,7000,11.49,0.11,0,1
110000,MORTGAGE,0.0,A,15000,9.63,0.14,0,6
52000,MORTGAGE,3.0,C,10000,12.99,0.19,0,2
28000,RENT,6.0,A,4000,7.68,0.14,0,3
62500,RENT,1.0,C,20000,13.11,0.32,1,7
58575,RENT,8.0,B,19200,10.99,0.35,0,4
45000,RENT,0.0,B,8000,10.96,0.18,0,2
62000,MORTGAGE,3.0,B,20000,11.89,0.32,0,2
42000,MORTGAGE,3.0,B,5000,10.38,0.12,0,3
114000,RENT,1.0,B,16000,10.99,0.14,0,4
60000,MORTGAGE,4.0,B,9000,10.0,0.15,1,3
80000,RENT,4.0,A,9000,6.62,0.11,0,6
75000,RENT,1.0,A,6000,6.92,0.08,0,2
18000,RENT,2.0,B,3000,12.69,0.17,1,4
79618,MORTGAGE,11.0,B,12000,11.49,0.15,0,2
70000,MORTGAGE,6.0,B,10800,11.49,0.15,0,1
49000,RENT,4.0,A,2500,7.51,0.05,0,6
54000,RENT,1.0,D,6000,14.96,0.11,1,10
75000,RENT,4.0,C,15000,13.35,0.2,0,11
110000,MORTGAGE,3.0,A,8000,7.29,0.07,0,2
30000,RENT,7.0,C,6000,14.65,0.2,0,7
25000,RENT,2.0,C,3600,13.98,0.14,0,3
84000,RENT,6.0,C,20000,13.92,0.24,0,3
57996,RENT,4.0,B,8000,10.25,0.14,0,5
60000,RENT,3.0,C,9000,13.47,0.15,0,11
105018,MORTGAGE,9.0,D,21000,14.61,0.2,0,4
89004,MORTGAGE,4.0,A,10000,7.51,0.11,0,4
90000,MORTGAGE,5.0,B,15000,11.12,0.17,0,4
34000,RENT,4.0,B,4000,12.53,0.12,1,6
30000,RENT,5.0,B,8450,10.62,0.29,0,1
106000,MORTGAGE,10.0,A,5000,7.29,0.05,0,4
55000,MORTGAGE,7.0,B,18000,10.62,0.33,0,1
70000,MORTGAGE,3.0,B,15000,10.99,0.21,0,1
117500,MORTGAGE,0.0,A,17500,6.54,0.15,0,1
70000,RENT,0.0,C,12000,13.49,0.17,0,12
48000,RENT,2.0,B,3600,10.59,0.07,0,6
88000,RENT,2.0,C,15000,13.79,0.17,0,9
70000,RENT,3.0,B,15000,10.75,0.21,0,3
150000,RENT,8.0,A,8200,6.99,0.06,0,4
90000,RENT,2.0,B,20000,11.48,0.22,0,2
60000,RENT,5.0,B,10000,9.99,0.17,0,5
74000,RENT,8.0,D,24000,15.31,0.32,0,1
175000,MORTGAGE,9.0,A,16000,5.42,0.03,0,3
110000,MORTGAGE,8.0,A,12000,6.62,0.11,0,6
42000,MORTGAGE,0.0,C,2500,14.27,0.06,0,8
80000,MORTGAGE,7.0,A,10000,6.62,0.13,0,1
29000,RENT,4.0,C,14000,13.23,0.48,1,1
50000,MORTGAGE,2.0,A,6000,6.62,0.12,0,3
50000,RENT,3.0,D,10000,16.77,0.2,0,1
48000,RENT,5.0,C,14400,13.8,0.3,0,5
24000,RENT,2.0,B,5000,10.99,0.21,0,3
110000,MORTGAGE,7.0,A,20000,7.9,0.18,0,5
87000,MORTGAGE,3.0,B,8000,10.37,0.09,0,1
100000,MORTGAGE,8.0,B,8000,10.99,0.08,0,5
48300,RENT,3.0,D,4500,16.29,0.09,1,11
24000,RENT,1.0,A,10000,7.88,0.42,1,3
55800,RENT,0.0,D,6000,14.96,0.11,1,1
44000,RENT,1.0,D,3600,15.05,0.08,1,9
69996,RENT,5.0,A,16000,6.91,0.23,0,3
130000,MORTGAGE,7.0,B,25000,11.49,0.19,0,6
60000,RENT,2.0,B,2400,12.69,0.04,0,6
42000,RENT,1.0,C,8000,13.22,0.19,0,8
43000,MORTGAGE,11.0,A,10000,8.94,0.23,0,3
130000,MORTGAGE,0.0,B,5000,10.36,0.04,0,4
68004,MORTGAGE,11.0,B,4800,12.21,0.07,0,5
54000,RENT,2.0,B,5000,9.99,0.09,0,5
28000,RENT,4.0,D,9500,12.17,0.34,1,2
120000,MORTGAGE,7.0,A,7200,5.42,0.06,0,1
56700,MORTGAGE,9.0,C,13000,12.22,0.23,0,8
85000,MORTGAGE,5.0,A,5000,7.14,0.06,0,3
79536,MORTGAGE,2.0,A,15000,7.49,0.19,0,4
48000,RENT,3.0,C,5400,13.49,0.11,0,12
150000,MORTGAGE,2.0,C,20000,14.22,0.13,0,7
35000,RENT,6.0,A,8600,7.29,0.24,0,5
32000,RENT,1.0,A,4000,8.32,0.13,0,6
50000,RENT,0.0,B,1500,11.71,0.03,0,6
120000,MORTGAGE,12.0,A,15000,7.88,0.13,0,5
54000,MORTGAGE,2.0,D,2000,16.89,0.04,1,12
90000,RENT,0.0,A,10000,7.88,0.11,0,6
125000,MORTGAGE,1.0,A,8000,7.74,0.06,0,2
110000,MORTGAGE,7.0,A,6000,6.91,0.05,0,1
65000,MORTGAGE,11.0,A,6000,6.99,0.09,0,5
80000,RENT,5.0,C,14000,13.57,0.17,0,7
75000,MORTGAGE,6.0,C,21000,14.35,0.28,0,2
46000,RENT,2.0,B,16000,11.26,0.36,1,1
30000,RENT,2.0,A,4000,5.99,0.13,0,2
36000,RENT,4.0,B,3600,10.59,0.1,0,5
83300,RENT,0.0,F,19500,19.04,0.2,1,11
44000,RENT,4.0,C,6000,13.49,0.14,0,6
29000,RENT,4.0,C,4000,15.27,0.14,1,1
50000,RENT,4.0,B,3000,9.99,0.06,0,6
87547,MORTGAGE,1.0,B,7500,10.33,0.09,0,2
43200,RENT,5.0,C,10750,13.99,0.25,0,8
104000,MORTGAGE,6.0,A,11000,9.32,0.11,0,2
60000,RENT,1.0,C,7500,11.34,0.13,0,7
125000,MORTGAGE,2.0,F,25000,18.67,0.2,0,3
74000,MORTGAGE,19.0,B,1800,11.26,0.02,0,1
52800,RENT,1.0,C,5500,12.87,0.11,0,9
32000,RENT,4.0,B,13650,10.75,0.41,1,5
38272,RENT,2.0,B,10200,11.89,0.03,0,2
48000,RENT,3.0,A,12000,7.88,0.25,0,6
30000,RENT,0.0,B,5000,10.62,0.17,0,1
96000,MORTGAGE,4.0,B,24000,9.99,0.25,0,6
62000,MORTGAGE,2.0,A,14000,7.88,0.23,0,6
43000,MORTGAGE,8.0,A,13500,7.88,0.33,0,1
37500,RENT,6.0,B,9500,11.49,0.26,0,6
40000,RENT,0.0,A,3000,7.74,0.07,0,3
100000,MORTGAGE,5.0,A,12000,8.94,0.12,0,1
33000,MORTGAGE,7.0,B,6000,10.62,0.18,0,2
48000,MORTGAGE,4.0,B,1600,10.99,0.03,0,1
55000,MORTGAGE,8.0,A,3600,7.9,0.07,0,2
60000,RENT,9.0,C,12000,13.49,0.2,0,4
175000,RENT,2.0,C,10000,13.72,0.03,0,7
53000,RENT,6.0,B,12000,11.11,0.23,0,6
37000,MORTGAGE,9.0,A,15000,6.54,0.41,0,5
175000,MORTGAGE,11.0,A,28000,7.9,0.11,0,1
62400,MORTGAGE,2.0,D,12000,14.96,0.19,0,3
18000,RENT,2.0,C,4500,13.49,0.25,1,11
42000,MORTGAGE,1.0,B,13750,10.74,0.34,0,4
50000,RENT,4.0,B,6400,9.91,0.13,0,4
45000,RENT,11.0,B,7000,12.42,0.16,0,5
70000,MORTGAGE,2.0,A,14000,7.88,0.21,0,3
53000,RENT,4.0,A,5000,7.49,0.09,0,2
16800,RENT,4.0,B,5000,11.86,0.32,1,4
80000,MORTGAGE,3.0,B,10000,11.49,0.13,0,4
65000,RENT,8.0,A,8000,7.66,0.12,0,1
42000,RENT,6.0,D,6000,15.99,0.14,1,6
60000,RENT,0.0,B,15000,11.99,0.25,0,1
45012,RENT,6.0,B,10000,12.73,0.22,1,2
80000,RENT,3.0,C,12000,13.11,0.15,0,5
100000,MORTGAGE,8.0,B,15000,10.75,0.15,0,4
45000,RENT,10.0,B,14000,10.99,0.31,1,3
50000,RENT,1.0,B,9000,10.37,0.18,0,1
80000,RENT,2.0,A,1600,7.9,0.02,0,5
65000,OWN,3.0,A,10000,6.92,0.15,0,2
100000,OWN,2.0,C,8000,15.96,0.08,0,2
50000,OWN,3.0,A,6000,6.92,0.12,0,3
55000,MORTGAGE,5.0,B,18250,10.25,0.33,0,2
60000,MORTGAGE,3.0,B,12000,10.75,0.2,0,3
72000,MORTGAGE,5.0,B,10000,11.86,0.14,0,5
48000,RENT,4.0,A,12000,8.9,0.25,0,6
60000,MORTGAGE,9.0,A,3000,7.88,0.05,0,1
37200,RENT,1.0,B,10000,10.99,0.27,0,5
95004,MORTGAGE,8.0,B,20000,10.75,0.21,0,6
60000,RENT,0.0,C,10000,13.06,0.17,0,5
27600,RENT,4.0,B,3000,11.49,0.11,0,3
39000,RENT,7.0,D,4000,14.46,0.1,1,5
60000,RENT,6.0,B,1500,10.25,0.03,0,3
55000,RENT,5.0,B,10000,12.18,0.18,0,4
60000,RENT,2.0,A,20000,6.91,0.33,1,4
90000,MORTGAGE,0.0,B,15000,10.25,0.17,0,3
60000,MORTGAGE,6.0,B,15000,9.88,0.25,0,2
40000,MORTGAGE,4.0,A,6000,5.79,0.15,0,5
55308,MORTGAGE,5.0,B,2000,11.49,0.04,0,1
47000,RENT,2.0,A,18500,7.66,0.4,1,5
65000,MORTGAGE,11.0,A,4000,7.9,0.06,0,2
50000,MORTGAGE,3.0,B,8000,11.89,0.16,0,6
105600,RENT,3.0,A,7500,7.9,0.07,0,5
90000,RENT,6.0,A,4800,6.92,0.05,0,2
85000,RENT,9.0,B,14400,12.53,0.17,0,3
72000,MORTGAGE,6.0,A,5000,7.88,0.07,0,6
110000,MORTGAGE,2.0,A,6000,6.76,0.05,0,2
26400,OWN,3.0,B,6000,10.25,0.23,0,4
52000,MORTGAGE,7.0,A,3000,5.99,0.06,0,2
85000,MORTGAGE,8.0,A,7000,9.32,0.08,0,5
60000,MORTGAGE,8.0,B,9000,12.21,0.15,0,3
130000,RENT,0.0,C,14500,14.26,0.11,0,1
50000,RENT,3.0,C,10000,13.49,0.2,0,4
40000,RENT,0.0,B,14500,10.99,0.36,1,1
73000,RENT,3.0,B,6000,10.62,0.08,0,4
68000,MORTGAGE,10.0,C,10000,13.49,0.15,0,10
120000,MORTGAGE,4.0,A,6000,6.92,0.05,0,3
26000,RENT,1.0,A,12000,6.91,0.46,1,1
60000,RENT,0.0,A,3500,9.32,0.06,0,3
30000,MORTGAGE,7.0,A,1000,7.4,0.03,0,2
156000,MORTGAGE,16.0,C,15200,12.99,0.1,0,1
60000,RENT,8.0,A,9500,7.51,0.15,0,4
80000,MORTGAGE,7.0,C,10000,13.49,0.13,0,2
44000,MORTGAGE,9.0,C,7000,12.99,0.16,0,5
22000,RENT,0.0,D,3200,15.99,0.15,1,8
57996,MORTGAGE,4.0,C,2500,13.22,0.04,0,8
50000,RENT,2.0,B,4000,11.86,0.08,0,4
45000,MORTGAGE,4.0,A,9250,6.17,0.21,0,5
63720,MORTGAGE,9.0,B,4800,9.99,0.07,1,5
34000,RENT,11.0,D,6000,15.21,0.18,0,3
150000,MORTGAGE,2.0,A,14000,7.88,0.09,0,3
63324,RENT,8.0,C,24250,12.53,0.39,1,11
75000,RENT,2.0,A,20000,6.54,0.27,0,4
29000,RENT,8.0,C,1450,12.61,0.05,0,5
39996,RENT,1.0,B,4800,12.42,0.12,0,2
37500,RENT,9.0,B,12000,10.38,0.32,1,3
48000,RENT,7.0,B,5000,10.37,0.1,0,2
70000,MORTGAGE,6.0,A,8000,6.03,0.11,0,1
65000,RENT,5.0,B,10000,9.88,0.15,0,5
100000,MORTGAGE,5.0,C,15000,13.85,0.15,0,10
65000,RENT,5.0,B,7000,10.62,0.11,0,3
50000,RENT,8.0,A,20000,6.99,0.4,1,6
85100,MORTGAGE,9.0,A,4500,6.39,0.05,0,2
60000,OWN,7.0,B,18500,12.18,0.31,0,1
70000,MORTGAGE,0.0,A,10000,8.94,0.14,0,6
26400,RENT,5.0,A,8000,7.51,0.3,0,2
47000,MORTGAGE,7.0,A,9000,6.62,0.19,0,2
24996,RENT,4.0,C,7500,12.98,0.3,0,6
100000,MORTGAGE,5.0,B,12000,11.71,0.12,0,6
50004,MORTGAGE,2.0,C,6000,13.79,0.12,0,1
25000,RENT,5.0,A,1500,5.99,0.06,0,3
47000,OWN,7.0,B,6000,10.65,0.13,0,1
56900,MORTGAGE,15.0,B,1500,11.99,0.03,0,2
85000,RENT,6.0,B,6000,12.69,0.07,0,1
60000,RENT,3.0,C,3000,11.34,0.05,0,11
26880,RENT,3.0,A,3000,6.54,0.11,0,6
36000,RENT,0.0,A,8000,5.42,0.22,0,2
80000,MORTGAGE,10.0,C,5000,12.61,0.06,0,4
75000,MORTGAGE,8.0,B,8500,11.83,0.11,0,5
36000,MORTGAGE,7.0,B,7200,10.99,0.19,0,1
140000,MORTGAGE,2.0,B,24250,12.18,0.17,0,1
40000,RENT,0.0,B,6000,11.48,0.15,0,1
48000,RENT,0.0,A,10000,7.51,0.21,0,1
63000,MORTGAGE,0.0,A,6000,7.51,0.1,0,6
42000,MORTGAGE,3.0,B,7000,10.59,0.17,0,1
130000,RENT,2.0,B,16000,9.99,0.12,0,2
40000,RENT,5.0,C,14000,12.73,0.35,1,2
130000,RENT,3.0,C,7000,13.49,0.05,0,1
65000,MORTGAGE,7.0,C,4500,13.72,0.07,0,2
85000,MORTGAGE,6.0,C,15000,12.99,0.18,0,8
48000,MORTGAGE,6.0,A,4000,5.99,0.08,0,2
24000,RENT,1.0,B,2000,11.49,0.08,0,3
95000,MORTGAGE,4.0,A,5000,7.68,0.05,0,2
36996,RENT,2.0,D,5000,14.96,0.14,1,6
31000,RENT,0.0,A,5000,7.74,0.16,0,2
31200,OWN,5.0,A,14000,8.63,0.45,0,1
40000,RENT,5.0,C,5000,13.85,0.13,0,1
120000,MORTGAGE,0.0,B,16000,11.71,0.13,0,3
120000,MORTGAGE,3.0,D,25000,15.62,0.21,0,9
84000,RENT,8.0,A,3525,6.91,0.04,0,6
15120,MORTGAGE,5.0,B,1500,10.38,0.1,0,6
175000,RENT,1.0,B,20000,9.45,0.11,0,6
58000,MORTGAGE,0.0,B,20000,12.18,0.34,0,6
40000,RENT,4.0,A,4000,7.88,0.1,0,5
30000,RENT,5.0,A,4800,6.99,0.16,0,2
70000,RENT,5.0,B,3000,10.99,0.04,0,5
26000,RENT,1.0,B,5600,10.99,0.22,0,5
28000,RENT,0.0,A,7000,7.74,0.25,0,2
45000,RENT,1.0,B,10000,11.89,0.22,0,3
65000,RENT,4.0,A,7000,7.49,0.11,0,4
38200,RENT,5.0,D,12000,16.77,0.31,1,6
43000,RENT,9.0,D,7800,16.77,0.18,0,1
100000,MORTGAGE,4.0,A,10000,5.79,0.1,0,3
37000,RENT,6.0,B,4200,12.42,0.11,0,5
40000,MORTGAGE,2.0,A,9000,9.63,0.23,0,3
34200,RENT,4.0,B,4000,12.21,0.12,0,1
50000,MORTGAGE,5.0,B,15000,11.36,0.3,0,5
29406,RENT,5.0,B,10000,11.71,0.34,1,1
85000,MORTGAGE,10.0,C,6000,13.43,0.07,0,11
40000,RENT,0.0,A,4000,8.59,0.1,0,2
70000,RENT,6.0,B,15000,9.45,0.21,0,2
34000,RENT,0.0,C,13000,13.35,0.38,1,11
45000,RENT,9.0,C,2000,13.49,0.04,0,2
90000,MORTGAGE,3.0,B,4800,11.83,0.05,0,1
37000,RENT,2.0,A,6000,7.51,0.16,0,6
33000,RENT,5.0,C,3375,13.49,0.1,0,3
60000,MORTGAGE,3.0,B,10000,11.49,0.17,0,6
35375,RENT,3.0,B,5600,9.99,0.16,0,6
95000,MORTGAGE,12.0,A,8000,9.63,0.08,0,5
35000,MORTGAGE,9.0,C,7000,12.99,0.2,0,9
175000,MORTGAGE,2.0,B,20000,8.88,0.11,0,2
63000,MORTGAGE,4.0,C,10000,12.99,0.16,0,9
75600,MORTGAGE,5.0,A,14500,9.63,0.19,0,3
54000,RENT,2.0,C,5000,12.73,0.09,1,11
30000,RENT,4.0,D,12000,18.25,0.4,1,11
60000,MORTGAGE,3.0,E,16000,15.68,0.27,0,2
70000,RENT,0.0,B,15000,10.99,0.21,0,3
60000,MORTGAGE,13.0,B,22000,11.71,0.37,0,1
90000,MORTGAGE,13.0,D,13000,14.91,0.15,0,9
70000,MORTGAGE,5.0,A,2000,7.51,0.03,0,2
40000,RENT,2.0,C,2000,14.72,0.05,0,8
30000,MORTGAGE,0.0,C,7500,11.78,0.25,0,6
120000,MORTGAGE,4.0,A,15000,6.17,0.13,0,1
36000,RENT,1.0,B,3925,9.99,0.11,0,6
37000,RENT,2.0,A,8400,6.91,0.23,0,6
90000,MORTGAGE,5.0,B,13500,10.99,0.15,0,2
100000,MORTGAGE,1.0,B,6600,11.11,0.07,0,3
120000,MORTGAGE,11.0,A,8000,7.9,0.07,0,3
22500,RENT,2.0,A,6000,7.14,0.27,0,2
40000,MORTGAGE,7.0,B,4000,12.69,0.1,0,6
60000,RENT,11.0,B,14000,10.65,0.23,0,3
108000,MORTGAGE,4.0,C,5400,12.87,0.05,0,10
49000,RENT,2.0,D,6000,15.62,0.12,1,6
80000,RENT,0.0,A,5000,7.68,0.06,0,2
49000,MORTGAGE,2.0,D,5000,15.21,0.1,1,11
45000,RENT,3.0,A,4000,5.99,0.09,0,2
54000,RENT,7.0,C,1500,14.17,0.03,0,8
82000,MORTGAGE,1.0,B,4000,11.99,0.05,0,2
50000,RENT,1.0,B,14000,11.89,0.28,0,3
82500,MORTGAGE,13.0,C,3000,12.98,0.04,0,12
75000,RENT,1.0,C,9000,12.29,0.12,0,7
40000,RENT,6.0,B,5000,9.91,0.13,0,3
28000,MORTGAGE,2.0,A,8400,7.51,0.3,0,6
85000,OWN,7.0,C,10000,12.61,0.12,0,7
48500,MORTGAGE,0.0,C,6000,13.47,0.12,1,2
62000,RENT,4.0,A,8000,6.99,0.13,0,6
34000,RENT,5.0,C,12000,13.16,0.35,1,5
65338,MORTGAGE,6.0,B,6500,10.39,0.1,0,2
115275,RENT,7.0,D,7600,17.49,0.07,0,2
